ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	A	INSTRUCTOR	4.985	5.6448	oh okay
0	A	INSTRUCTOR	6.5699	7.3842	did you get an okay
0	B	MANIPULATOR	8.8637	10.4307	yes it's just gone on now
0	B	MANIPULATOR	10.7631	11.063	yep
0	A	INSTRUCTOR	10.9329	12.3685	so we're good to go
0	B	MANIPULATOR	13.0425	13.7447	COUGH COUGH
0	A	INSTRUCTOR	13.2412	14.1982	eh okay
1	A	INSTRUCTOR	17.5008	20.6464	eh so I'm going to tell how this one looks or
1	B	MANIPULATOR	21.4195	22.9723	okay have you got the the pink square
1	A	INSTRUCTOR	23.4788	27.1776	eh I have no pink yeah I have a pink square
1	B	MANIPULATOR	27.1043	27.944	yeah pink square okay
1	A	INSTRUCTOR	30.3498	33.1113	so do I tell you what it is in that pink square
1	B	MANIPULATOR	33.762	35.7547	yeah I think so yeah if you tell me what it is and then
1	A	INSTRUCTOR	34.5818	36.9444	yeah it's uh it's uh a blue V and an A
1	A	INSTRUCTOR	38.0273	38.2805	like
1	A	INSTRUCTOR	39.288	39.8685	together
1	B	MANIPULATOR	39.4601	39.76	okay
1	B	MANIPULATOR	40.0733	40.873	on the right hand side
1	A	INSTRUCTOR	40.219	40.4489	yeah
1	A	INSTRUCTOR	40.813	42.5736	it's a W maybe yeah
1	B	MANIPULATOR	43.0256	43.493	oh like a W
1	B	MANIPULATOR	43.7987	44.1986	top left
1	A	INSTRUCTOR	45.0706	45.8043	top left yeah
1	B	MANIPULATOR	45.8532	46.0646	yeah
1	A	INSTRUCTOR	46.1112	47.2719	ah you want the direction
1	B	MANIPULATOR	47.6841	47.9973	got it
1	A	INSTRUCTOR	47.8373	48.2137	okay
1	A	INSTRUCTOR	48.2772	49.4951	ah okay so now I get it
1	A	INSTRUCTOR	50.185	53.0289	now you're gonna say some one to me
2	A	MANIPULATOR	53.0689	53.7487	okay cool
2	B	INSTRUCTOR	53.3288	53.9953	okay got it
2	B	INSTRUCTOR	54.1419	56.5211	so it's in the bottom left it's an orange shape
2	B	INSTRUCTOR	57.0942	57.5274	eh
2	B	INSTRUCTOR	58.0339	59.4462	two four six sides
2	A	MANIPULATOR	60.2388	61.3668	eh yeah
2	A	MANIPULATOR	61.8377	62.9001	it's a big piece
2	B	INSTRUCTOR	63.3255	63.5254	yeah
2	A	MANIPULATOR	63.4654	66.0712	and eh yeah I'm gonna click this one
2	B	INSTRUCTOR	67.7174	68.2772	awesome
2	B	INSTRUCTOR	68.6504	69.4368	got the right piece
2	A	MANIPULATOR	68.9303	69.1645	yeah
2	A	MANIPULATOR	69.8366	70.0566	yeah
2	B	INSTRUCTOR	70.663	70.9763	okay
2	A	MANIPULATOR	71.8258	73.3262	okay BREATH next turn
3	A	INSTRUCTOR	73.431	74.2787	so
3	A	INSTRUCTOR	74.4572	80.3353	eh left top it's uh yellow uh pretty much the same shape me
3	B	MANIPULATOR	76.4144	76.8876	mm-hmm
3	B	MANIPULATOR	79.0162	79.88	pretty much the same shape
3	A	INSTRUCTOR	80.3791	80.593	yeah
3	B	MANIPULATOR	80.653	80.8796	yep
3	A	INSTRUCTOR	81.5181	82.1095	perfect
3	B	MANIPULATOR	82.4191	83.2388	nice
3	A	INSTRUCTOR	82.4991	83.0404	your turn
4	B	INSTRUCTOR	83.9786	84.2452	BREATH
4	B	INSTRUCTOR	84.3251	87.5501	eh bottom right the yellow mountain looking shape
4	A	MANIPULATOR	87.9906	88.8667	sure this one
4	B	INSTRUCTOR	90.7363	91.2561	yeah
4	A	MANIPULATOR	91.676	91.9426	mm-hmm
5	A	INSTRUCTOR	94.6817	100.6508	em left uh the it's actually same one yellow big six eh corner
5	B	MANIPULATOR	99.3868	99.9666	okay yeah
5	A	INSTRUCTOR	100.8699	100.9996	yeah
5	B	MANIPULATOR	101.2861	101.5256	got it
6	B	INSTRUCTOR	105.3981	108.2238	em the same yellow mountain shape again to the left hand side
6	A	MANIPULATOR	109.6532	109.8175	yeah
6	B	INSTRUCTOR	110.3164	110.9336	oh no you got the wrong one
6	A	MANIPULATOR	110.5897	118.0204	ah no no no oh the same I didn't hear you say mountain shape I thought you meant the yellow okay but it was greenish
6	B	INSTRUCTOR	111.4294	114.0369	LAUGHTER
6	B	INSTRUCTOR	116.5943	118.7354	no sorry the same same mountain shape
6	A	MANIPULATOR	118.6803	120.593	sorry too fast LAUGHTER
6	B	INSTRUCTOR	118.7463	121.489	yeah LAUGHTER
6	A	MANIPULATOR	120.6263	122.9722	okay I can I can do another selection I think
6	A	MANIPULATOR	123.1721	123.5254	there you go
6	A	MANIPULATOR	123.6986	124.2984	okay now
6	B	INSTRUCTOR	123.7986	123.9385	yep
6	A	MANIPULATOR	125.829	126.1028	okay
