ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
1	A	INSTRUCTOR	12.7632	17.4732	it's eh dark blue and it looks like a bird
1	B	MANIPULATOR	19.0005	19.961	NOISE
2	B	INSTRUCTOR	26.117	29.4149	uh it's a light blue
2	B	INSTRUCTOR	30.0469	33.2049	uh it's not a bird LAUGHTER
2	A	MANIPULATOR	32.9305	33.6886	LAUGHTER
3	A	INSTRUCTOR	42.5216	51.7595	it's green and it's two triangles NOISE one pointing down and one of on the top of it pointing up
3	B	MANIPULATOR	56.2627	59.3847	uh light blue it's like a a bird
4	B	INSTRUCTOR	59.6807	60.0121	NOISE
4	B	INSTRUCTOR	60.1697	60.6781	NOISE
4	A	MANIPULATOR	62.1446	64.6661	uh can you describe it more because I have to
4	B	INSTRUCTOR	63.6787	65.3881	it's looking on the left
4	A	MANIPULATOR	66.2181	66.8164	LAUGHTER
4	A	MANIPULATOR	67.6599	68.4629	BREATH okay
4	B	INSTRUCTOR	72.2697	72.7487	NOISE NOISE
5	A	INSTRUCTOR	74.5631	83.9292	it's eh dark blue like the pre- the previous one that I described you the bird but l- looking at the right
5	B	MANIPULATOR	84.1595	84.4546	NOISE
5	B	MANIPULATOR	84.55	84.5886	CLICK
5	B	MANIPULATOR	85.0516	85.8097	dark blue
5	A	INSTRUCTOR	85.8659	86.2258	yeah
5	B	MANIPULATOR	88.3385	89.9002	NOISE
5	B	MANIPULATOR	89.9751	90.025	CLICK
5	B	MANIPULATOR	90.0931	91.2576	NOISE
5	B	MANIPULATOR	91.3092	95.0993	uh it's light blue and eh
6	B	INSTRUCTOR	95.1218	95.34	NOISE
6	B	INSTRUCTOR	95.3535	96.3882	it's like a house
6	B	INSTRUCTOR	96.3882	97.3959	NOISE
6	B	INSTRUCTOR	98.66	98.8242	CLICK
6	B	INSTRUCTOR	99.1503	100.0613	NOISE
6	B	INSTRUCTOR	100.3965	101.8	NOISE
7	A	INSTRUCTOR	102.0947	104.8276	it's purple and it's the two triangles
7	B	MANIPULATOR	109.7937	110.738	hmm
8	B	INSTRUCTOR	111.3304	112.563	it's eh green
8	B	INSTRUCTOR	113.7101	116.3216	uh it's like a
8	B	INSTRUCTOR	117.7499	118.0986	uh
8	B	INSTRUCTOR	118.3685	121.1419	it's not with the two tri- triangles
8	B	INSTRUCTOR	121.1419	122.4352	it's uh like V
8	B	INSTRUCTOR	122.8707	123.3815	right
8	A	MANIPULATOR	123.7938	124.1875	mm-hmm
9	A	INSTRUCTOR	128.6681	131.1986	it's uh purple the two triangles
10	B	INSTRUCTOR	135.8389	139.0104	okay it's uh again the same as before
10	B	INSTRUCTOR	140.0181	141.8423	green with the
10	A	MANIPULATOR	141.9503	142.4564	okay
11	A	INSTRUCTOR	147.2474	153.6265	it's eh green and i- it looks like eh grass or fire
11	B	MANIPULATOR	154.0186	154.5634	okay
11	B	MANIPULATOR	157.142	157.2124	NOISE
12	B	INSTRUCTOR	157.8642	160.9682	uh it's yellow and it's like a
12	B	INSTRUCTOR	161.2696	162.8127	it's like fire
12	A	MANIPULATOR	163.537	164.1645	BREATH
12	B	INSTRUCTOR	166.5939	167.1364	easy
13	A	INSTRUCTOR	169.9857	173.254	it's light blue and it's the house
14	B	INSTRUCTOR	177.1048	181.4865	uh it's purple and these uh and it's uh the two triangles
15	A	INSTRUCTOR	185.8884	192.0897	it's dark blue BREATH and it's like a rectangular
