ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	0.0	0.7705	START_SIGNAL
0	A	INSTRUCTOR	7.0813	8.0723	so we start right
0	A	INSTRUCTOR	8.7134	9.0049	yeah
1	A	INSTRUCTOR	10.8896	15.0476	okay eh this shape is basically uh
1	A	INSTRUCTOR	15.9803	16.874	a rectangle
1	A	INSTRUCTOR	17.2043	19.2251	and on the bottom it's s- uh
1	A	INSTRUCTOR	19.944	23.6745	eh triangle like connected to it with a tip and it's pink
1	B	MANIPULATOR	24.9569	26.8028	yes I think I found it
1	A	INSTRUCTOR	26.3947	26.8028	cool
1	A	INSTRUCTOR	27.5411	28.4154	um
2	B	INSTRUCTOR	29.795	30.339	BREATH
2	B	INSTRUCTOR	30.7082	34.1084	oh okay so this is a small shape ah it's
2	B	INSTRUCTOR	34.2833	37.2561	like eh o- one three
2	B	INSTRUCTOR	37.7807	38.8494	three eh
2	B	INSTRUCTOR	39.1797	42.3079	triangles uh and it's eh
2	B	INSTRUCTOR	42.5605	42.8714	CLICK
2	B	INSTRUCTOR	43.532	48.0009	on the one side it's like a okay it's like two parts connected
2	B	INSTRUCTOR	48.234	48.7975	BREATH
2	B	INSTRUCTOR	48.9529	49.5941	um
2	B	INSTRUCTOR	49.8273	50.7988	it's green
2	B	INSTRUCTOR	51.2845	52.0035	um
2	B	INSTRUCTOR	53.3441	54.2185	very small
2	B	INSTRUCTOR	54.8208	56.3169	it's got uh
2	B	INSTRUCTOR	57.133	57.7547	like
2	B	INSTRUCTOR	58.4542	61.6796	if you look at the shapes that are yeah
2	B	INSTRUCTOR	61.9127	62.7677	no
2	A	MANIPULATOR	63.0203	64.4386	nej LAUGHTER
2	A	MANIPULATOR	64.7495	65.1964	LAUGHTER
2	A	MANIPULATOR	66.3039	69.0047	LAUGHTER yes sorry
2	B	INSTRUCTOR	66.9257	67.9943	it was a difficult shape
2	B	INSTRUCTOR	68.5189	69.0824	uh
2	A	MANIPULATOR	69.1601	69.6653	BREATH
2	B	INSTRUCTOR	69.3739	70.5591	okay so it's
2	B	INSTRUCTOR	71.2974	77.6705	if you look at the cut out pieces where it's white it's like four triangles pointing in at
2	B	INSTRUCTOR	77.9619	79.1666	different directions
2	B	INSTRUCTOR	79.4969	80.3324	from different
2	A	MANIPULATOR	79.9826	80.3907	mm
2	B	INSTRUCTOR	82.664	83.5189	uh
2	B	INSTRUCTOR	84.2184	84.4904	CLICK
2	B	INSTRUCTOR	84.9373	86.0837	it's eh
2	A	MANIPULATOR	86.278	88.0655	I think I'm gonna try this one
2	B	INSTRUCTOR	88.3181	88.5707	yeah
2	B	INSTRUCTOR	90.1057	91.8155	yes great LAUGHTER
2	A	MANIPULATOR	90.844	91.6212	oh
2	B	INSTRUCTOR	92.379	93.1367	LAUGHTER
2	A	MANIPULATOR	92.7676	93.1173	GROAN
3	A	INSTRUCTOR	94.2637	95.7015	okay this one looks
3	A	INSTRUCTOR	96.1678	97.6445	almost like the
3	A	INSTRUCTOR	98.3051	100.3258	in th- in the CLICK
3	A	INSTRUCTOR	100.6173	103.1432	like the what is it called the Mordor
3	B	MANIPULATOR	103.0655	103.5706	LAUGHTER
3	A	INSTRUCTOR	103.4152	105.4748	the GROAN the it's a yellow one
3	A	INSTRUCTOR	105.5136	106.6794	with the spikes on top
3	B	MANIPULATOR	107.0098	108.739	yeah I know it which wrong
3	A	INSTRUCTOR	107.6898	108.9139	yea- LAUGHTER
3	A	INSTRUCTOR	109.1471	109.9825	GROAN
4	B	INSTRUCTOR	113.8491	114.9178	okay this a
4	B	INSTRUCTOR	115.2092	115.8893	big
4	B	INSTRUCTOR	116.3944	117.8128	uh orange
4	B	INSTRUCTOR	118.3569	121.6017	uh block it's just really uh
4	B	INSTRUCTOR	122.476	122.7092	CLICK
4	B	INSTRUCTOR	123.1755	124.147	big and
4	B	INSTRUCTOR	124.8076	126.8089	not very many spikes it's
4	B	INSTRUCTOR	127.1392	130.2286	on the top it's like a roof it's like a house almost
4	B	INSTRUCTOR	131.0835	131.8607	uh
4	B	INSTRUCTOR	132.3076	132.9682	and
4	B	INSTRUCTOR	133.5317	133.9009	yeah
4	B	INSTRUCTOR	134.4838	135.0667	great
5	A	INSTRUCTOR	138.8944	139.6327	um
5	A	INSTRUCTOR	139.9436	140.9539	this one
5	A	INSTRUCTOR	141.5368	142.314	is
5	A	INSTRUCTOR	142.5666	144.2765	the same as the one you described before
5	A	INSTRUCTOR	144.4513	145.5394	which I had trouble to
5	A	INSTRUCTOR	145.8892	146.6275	to pick wrong
6	B	INSTRUCTOR	152.6702	154.9047	uh this is Mordor
6	B	INSTRUCTOR	155.1573	155.8762	uh
6	B	INSTRUCTOR	156.5368	157.5666	the same yeah
6	B	INSTRUCTOR	158.3049	158.7518	BREATH
7	A	INSTRUCTOR	160.9085	162.9487	okay this one looks like the Armani
7	A	INSTRUCTOR	163.4344	165.9992	symbol like the clothing brand with the it's a
7	A	INSTRUCTOR	166.4072	168.1365	blueish purple one yeah
7	B	MANIPULATOR	168.2725	168.5834	yeah
8	B	INSTRUCTOR	170.6235	172.5277	uh this one looks like
8	B	INSTRUCTOR	172.9746	178.0264	maybe wings or something uh that's upside down it's blue and it's
8	B	INSTRUCTOR	178.2595	184.9434	or maybe eyes like big uh spikes turning upward eh
8	B	INSTRUCTOR	186.6144	187.5082	no
8	A	MANIPULATOR	187.4393	188.0524	nej
8	A	MANIPULATOR	188.1342	188.3285	BREATH
8	B	INSTRUCTOR	188.3048	188.5574	CLICK
8	A	MANIPULATOR	188.4307	188.476	CLICK
8	A	MANIPULATOR	188.5636	189.2531	nej åh nu
8	A	MANIPULATOR	189.2764	189.7847	det är viktigt
8	B	INSTRUCTOR	189.5872	190.3255	GROAN
8	A	MANIPULATOR	189.811	190.6753	I know which one now
8	A	MANIPULATOR	190.9667	191.5302	eh
8	A	MANIPULATOR	191.8217	192.8903	I think it's this one
8	A	MANIPULATOR	193.9589	194.6973	oh CLICK
8	B	INSTRUCTOR	194.3864	195.1636	LAUGHTER
9	A	INSTRUCTOR	197.6312	201.1869	okay this one is the first one we had the pink one with the
9	A	INSTRUCTOR	201.6144	202.9356	with the yeah
9	A	INSTRUCTOR	203.2853	203.6934	cool
10	B	INSTRUCTOR	206.8993	210.4744	uh this is the bigger house again uh
11	A	INSTRUCTOR	214.5547	219.1791	and this one I don't know if you can see the one that I selected wrong but it's the
11	A	INSTRUCTOR	219.4511	224.0171	looks like a uh seagull flying and it's it's tur- turquoise or
11	A	INSTRUCTOR	224.3086	225.0081	blueish
11	A	INSTRUCTOR	225.1829	225.7853	green yeah
11	B	MANIPULATOR	225.1829	226.7179	yeah I think I know which one
11	A	INSTRUCTOR	226.6402	227.0288	yeah
12	B	INSTRUCTOR	229.8267	231.964	BREATH this looks like a big V
12	A	MANIPULATOR	233.1104	233.4601	like a
12	B	INSTRUCTOR	233.1298	233.7321	the letter
12	A	MANIPULATOR	233.9264	235.9666	big V yeah
12	A	MANIPULATOR	236.258	236.6661	got it
13	A	INSTRUCTOR	239.5806	240.9212	and this one
13	A	INSTRUCTOR	241.8344	242.7865	is
13	A	INSTRUCTOR	243.3888	247.4303	ooh it's almost like a hex- if you if you outline it it's like a
13	A	INSTRUCTOR	248.052	249.9562	hexagon but with some
13	A	INSTRUCTOR	250.2476	250.6945	sh-
13	A	INSTRUCTOR	250.9471	254.4056	white hex see like a white spikes downward and
13	A	INSTRUCTOR	254.7748	256.3486	it's it's a blue
13	B	MANIPULATOR	256.9121	257.6116	mm-hmm
13	A	INSTRUCTOR	257.0676	262.9743	or the turquoise color again and it's it's al- almost like a hexagon but with spikes on top
13	A	INSTRUCTOR	264.3149	265.3642	if you feel that
13	A	INSTRUCTOR	265.7916	267.2683	the lines and yeah cool
14	B	INSTRUCTOR	271.3875	271.9509	eh
14	B	INSTRUCTOR	272.1452	273.8551	this is the pink
14	B	INSTRUCTOR	274.1465	275.9729	eh rectangle with eh
14	B	INSTRUCTOR	276.1284	278.9846	triangle on the bottom that we had in the beginning
14	B	INSTRUCTOR	279.1983	280.3447	the first one I think
14	A	MANIPULATOR	280.5001	282.8123	okay eh where are you hiding
14	A	MANIPULATOR	284.697	285.5908	wow I don't see it
14	A	MANIPULATOR	285.8628	286.9897	where is it
14	A	MANIPULATOR	288.1944	288.9716	there it is
15	A	INSTRUCTOR	293.8097	296.7047	okay this one we haven't had yet and it's
15	A	INSTRUCTOR	296.9185	297.89	basically a lot of
15	A	INSTRUCTOR	298.162	299.1723	triangles
15	A	INSTRUCTOR	299.9495	300.8433	it's
15	A	INSTRUCTOR	301.057	301.9897	very spiky
15	A	INSTRUCTOR	302.3394	302.8057	eh ca-
15	A	INSTRUCTOR	303.2526	304.3407	it's like ooh
15	A	INSTRUCTOR	305.0013	306.7306	yeah everything is like consisted of
15	A	INSTRUCTOR	306.9249	308.2461	triangles and it's blue
15	A	INSTRUCTOR	308.5182	309.684	like the turquoise
15	A	INSTRUCTOR	309.82	310.2863	turquoise
15	A	INSTRUCTOR	311.4909	313.6088	and it's oh it's hard to expre- but
15	A	INSTRUCTOR	313.9197	314.794	eh oh
