ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	0.0	0.7704	START_SIGNAL
0	A	INSTRUCTOR	0.4015	1.1719	START_SIGNAL
0	A	INSTRUCTOR	1.1999	1.5612	COUGH
1	A	INSTRUCTOR	11.2641	21.2388	uh I see the green squared figure wi- with a triangle connected to with it
1	B	MANIPULATOR	16.6497	17.3324	okay
1	B	MANIPULATOR	25.7899	26.7381	all right
2	B	INSTRUCTOR	28.5206	35.575	uh orange I think there's two of them it's the one with one two three uh six uh angles
2	B	INSTRUCTOR	39.69	41.1122	okay not that one
2	B	INSTRUCTOR	41.2829	42.0224	uh
2	B	INSTRUCTOR	43.4447	44.829	uh one two
2	B	INSTRUCTOR	45.341	47.6924	okay there we go LAUGHTER BREATH
3	A	INSTRUCTOR	50.9731	52.1677	uh the green
3	A	INSTRUCTOR	53.059	55.5432	uh I don't know the figure I in the center
3	A	INSTRUCTOR	55.657	57.3826	uh the big the biggest
3	B	MANIPULATOR	57.5723	59.6961	the the biggest uh
3	B	MANIPULATOR	60.0944	60.6443	this one
3	B	MANIPULATOR	61.839	62.7492	okay LAUGHTER
4	B	INSTRUCTOR	64.0008	66.1815	uh really small purple one
4	B	INSTRUCTOR	67.5471	69.1876	CLICK uh one two three four five si-
4	B	INSTRUCTOR	69.223	70.3996	oh how can I can I say
4	B	INSTRUCTOR	70.4856	72.713	uh it's like a triangle with another triangle on top of it
4	B	INSTRUCTOR	73.5793	73.9142	uh
4	B	INSTRUCTOR	76.6623	76.7038	CLICK
4	B	INSTRUCTOR	76.9403	78.6854	um like a really small one
4	B	INSTRUCTOR	78.6992	80.8129	I think there's two small purple ones so I said that one
4	A	MANIPULATOR	80.7207	80.8712	oh
4	B	INSTRUCTOR	80.9142	80.9757	yeah
4	A	MANIPULATOR	81.1569	81.3167	yeah
4	A	MANIPULATOR	81.6685	81.7222	NOISE
4	B	INSTRUCTOR	81.9957	82.0402	CLICK
4	B	INSTRUCTOR	82.1278	82.2169	yeah
5	A	INSTRUCTOR	86.4396	95.8774	uh it's like a a elastic uh uh orange cube
5	B	MANIPULATOR	90.1017	90.3966	CLICK
5	B	MANIPULATOR	97.8313	100.1048	orange cube do it have the sharps things on top or
5	A	INSTRUCTOR	100.412	103.263	uh no no it's orange
5	B	MANIPULATOR	102.4765	102.7469	all right
5	A	INSTRUCTOR	103.3244	103.4965	yeah
6	B	INSTRUCTOR	107.5334	110.6793	uh the biggest screen one that you already told me once
6	B	INSTRUCTOR	117.475	119.472	um like a triangle um
6	B	INSTRUCTOR	119.6502	121.1494	no like a square uh
6	B	INSTRUCTOR	122.581	123.2385	uh
6	B	INSTRUCTOR	123.8099	124.5288	more the the big
6	B	INSTRUCTOR	124.5657	125.4382	I think the
6	B	INSTRUCTOR	126.1694	127.2631	told me once before right
6	B	INSTRUCTOR	127.5519	127.9144	um
6	B	INSTRUCTOR	128.2953	128.707	CLICK BREATH
6	A	MANIPULATOR	128.4489	130.2308	yeah I I clicked on it
6	B	INSTRUCTOR	130.3537	130.8821	oh okay
6	A	MANIPULATOR	131.2569	131.8222	but uh
6	A	MANIPULATOR	132.1909	132.6149	ah okay
6	A	MANIPULATOR	133.1617	133.2969	LAUGHTER
6	A	MANIPULATOR	134.5934	136.0619	CLICK uh the green
6	B	INSTRUCTOR	137.2232	138.6057	'kay there's a lot of green ones LAUGHTER
6	B	INSTRUCTOR	142.0097	143.2386	oh yeah there's um
6	B	INSTRUCTOR	144.2401	145.2601	CLICK uh
6	B	INSTRUCTOR	146.4336	146.8146	it has like a
6	B	INSTRUCTOR	146.8576	151.9206	the like the one of the biggest ones it's like a square on top and then
6	B	INSTRUCTOR	153.3707	153.7762	uh
6	B	INSTRUCTOR	154.8208	155.3983	uh
6	B	INSTRUCTOR	156.4183	161.3277	like a square up uh it it looks like a box or like a house
6	B	INSTRUCTOR	163.4537	163.9452	yeah like
7	A	INSTRUCTOR	165.85	166.0159	NOISE
7	A	INSTRUCTOR	168.5105	173.4076	it's uh the smallest green like uh uh ja- jaws
7	B	MANIPULATOR	174.5382	175.3615	CLICK um
8	B	INSTRUCTOR	180.7563	182.1573	uh the one that looks like a blue chicken
8	A	MANIPULATOR	185.5736	186.3478	chicken
8	A	MANIPULATOR	186.7717	187.0605	LAUGHTER
8	B	INSTRUCTOR	187.6688	188.8424	like a rather big one but
8	A	MANIPULATOR	189.7456	189.8931	mm
8	B	INSTRUCTOR	191.9269	192.529	uh
8	A	MANIPULATOR	192.9038	193.2356	oh
8	B	INSTRUCTOR	194.4154	198.0406	um like low on the screen like a light blue one
8	B	INSTRUCTOR	198.741	199.4415	CLICK uh
8	A	MANIPULATOR	199.7057	200.8301	ah yeah I see
8	B	INSTRUCTOR	200.2218	200.8486	CLICK yeah
8	B	INSTRUCTOR	201.3893	202.4523	looks like a chicken to me
9	A	INSTRUCTOR	204.9592	206.2003	uh again jaws
9	B	MANIPULATOR	207.2326	207.5644	sorry
9	A	INSTRUCTOR	207.8962	211.1773	again uh like it was on the ja- jaws
9	A	INSTRUCTOR	212.4922	213.1251	uh
9	B	MANIPULATOR	213.3279	213.9792	li- like
9	A	INSTRUCTOR	213.3524	215.3555	the gr- the green the smallest green
9	B	MANIPULATOR	215.7733	216.7749	the smallest
9	B	MANIPULATOR	216.9592	217.5184	NOISE
9	B	MANIPULATOR	219.6443	220.1973	'kay
9	A	INSTRUCTOR	219.8901	219.9946	NOISE
10	B	INSTRUCTOR	221.9792	225.4631	uh it's the same chicken again the blue one LAUGHTER
10	B	INSTRUCTOR	225.5122	226.5015	yeah LAUGHTER
11	A	INSTRUCTOR	229.5737	230.3725	uh
11	A	INSTRUCTOR	232.013	236.1851	mm a dark blue like two objects
11	A	INSTRUCTOR	237.9424	238.1759	yeah
12	B	INSTRUCTOR	241.033	242.6183	uh it's a pink one
12	B	INSTRUCTOR	243.7243	245.1052	uh there's two pink ones
12	B	INSTRUCTOR	245.1083	246.957	the other one looks like a mountain so it's not that one
12	B	INSTRUCTOR	246.987	247.6582	eh the one that
12	B	INSTRUCTOR	249.1398	251.2189	uh the the other one um
12	B	INSTRUCTOR	251.8894	252.0031	yeah
12	B	INSTRUCTOR	253.2742	253.3641	CLICK
13	A	INSTRUCTOR	256.5077	257.1974	uh the chicken
13	B	MANIPULATOR	258.159	258.7466	LAUGHTER
14	B	INSTRUCTOR	262.5707	265.2528	mm it's the big blue one with two pieces
14	A	MANIPULATOR	263.9517	263.974	NOISE
14	B	INSTRUCTOR	265.6944	265.9094	BREATH
14	B	INSTRUCTOR	268.3618	269.1798	it looks like a K
14	B	INSTRUCTOR	269.232	269.2743	NOISE
14	B	INSTRUCTOR	273.7635	275.6914	mm like the biggest one you already said it to me once
14	A	MANIPULATOR	274.09	274.2036	yeah
14	A	MANIPULATOR	275.5124	275.7397	yeah
15	A	INSTRUCTOR	279.1929	279.2543	NOISE
15	A	INSTRUCTOR	281.6967	283.9886	uh the blue one
15	A	INSTRUCTOR	284.9133	288.1914	uh the like uh the head in the head
15	A	INSTRUCTOR	289.1899	289.3619	yeah
16	B	INSTRUCTOR	292.1914	295.2114	uh the one that looked orange one that looks like a castle
16	B	INSTRUCTOR	297.1715	298.643	or had those like pointed things
16	B	INSTRUCTOR	298.6584	299.0486	yes
17	B	MANIPULATOR	301.6876	301.789	NOISE
17	A	INSTRUCTOR	302.0532	303.0025	the chicken again
17	B	MANIPULATOR	303.4388	303.958	mm-hmm
18	A	MANIPULATOR	312.9564	313.2852	uh
18	B	INSTRUCTOR	315.8935	315.9826	CLICK
18	B	INSTRUCTOR	316.0225	318.8489	oh uh the blue big K again
18	A	MANIPULATOR	319.832	319.8843	NOISE
18	B	INSTRUCTOR	321.5771	323.6293	the li- the K with like two parts
18	B	INSTRUCTOR	325.3467	325.4818	CLICK
18	A	MANIPULATOR	325.7614	325.8413	NOISE
19	A	INSTRUCTOR	329.5156	331.0825	uh letter
19	A	INSTRUCTOR	331.104	331.2883	ooh
19	A	INSTRUCTOR	331.3897	331.5802	mm
19	A	INSTRUCTOR	331.614	333.2607	the the green letter V
19	B	MANIPULATOR	333.445	333.9058	the V
20	B	INSTRUCTOR	337.3375	342.4988	mm big purple one with like a square and a triangle attached together
20	B	INSTRUCTOR	344.3851	345.4051	uh like a really big one
20	A	MANIPULATOR	346.594	347.1962	purple
20	A	MANIPULATOR	347.7492	348.0011	CLICK
20	A	MANIPULATOR	348.2407	348.7538	yeah
21	A	INSTRUCTOR	352.9781	353.1286	uh
