ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	0.0	0.717	START_SIGNAL
1	A	INSTRUCTOR	14.7947	18.1677	BREATH so it's an object s-
1	A	INSTRUCTOR	18.3152	23.7909	it looks like an eagle flying
1	A	INSTRUCTOR	24.8353	26.8873	it's uh purple I think
1	A	INSTRUCTOR	35.5838	36.453	no BREATH
1	B	MANIPULATOR	37.9885	38.113	CLICK
1	A	INSTRUCTOR	39.9874	42.641	it has uh five points
1	B	MANIPULATOR	42.9361	44.112	five angles
1	A	INSTRUCTOR	44.7944	45.1656	uh
1	A	INSTRUCTOR	47.2268	47.508	no
1	A	INSTRUCTOR	47.538	49.2672	more than five angles
1	A	INSTRUCTOR	50.4315	50.8004	but
1	B	MANIPULATOR	51.9716	53.2281	you said it was purple
1	A	INSTRUCTOR	53.3203	53.7238	purple
1	B	MANIPULATOR	54.6299	54.865	BREATH
1	B	MANIPULATOR	56.1538	56.3775	NOISE
1	B	MANIPULATOR	61.2698	61.3713	NOISE
1	A	INSTRUCTOR	61.2975	64.9795	oh it looks like a m- like some mountain
1	B	MANIPULATOR	66.7778	67.5501	NOISE
1	A	INSTRUCTOR	66.8815	69.141	like five mountains
1	B	MANIPULATOR	69.893	71.5284	uh five mountains
1	B	MANIPULATOR	73.3349	73.4156	NOISE
1	A	INSTRUCTOR	76.4542	76.86	okay
2	B	INSTRUCTOR	82.5632	83.1328	BREATH
2	B	INSTRUCTOR	83.2771	86.741	so it's like uh BREATH BREATH a star
2	A	MANIPULATOR	87.7213	88.0978	yeah
2	B	INSTRUCTOR	87.9633	89.6305	it has uh
2	B	INSTRUCTOR	89.9728	94.2263	it is an orange star LAUGHTER
2	A	MANIPULATOR	92.6129	93.3683	orange
2	B	INSTRUCTOR	94.7201	96.4362	uh only the
2	B	INSTRUCTOR	97.3334	98.6852	um CLICK
2	B	INSTRUCTOR	100.5285	101.7165	GROAN the part
2	B	INSTRUCTOR	102.6552	104.9067	only the upper part
2	B	INSTRUCTOR	105.4616	107.1728	it seems like a star
2	A	MANIPULATOR	107.4246	108.8938	I think I I found it
2	B	INSTRUCTOR	109.0429	109.4438	yes
3	A	INSTRUCTOR	116.5038	121.1436	so I think you will find it is orange and it looks like a man
3	B	MANIPULATOR	121.7132	121.9723	CLICK BREATH
3	A	INSTRUCTOR	122.185	122.8377	LAUGHTER
4	B	INSTRUCTOR	129.9734	130.1348	CLICK
4	B	INSTRUCTOR	130.9024	131.9242	NOISE BREATH
4	B	INSTRUCTOR	132.7798	134.0119	it's like a star
4	B	INSTRUCTOR	134.6206	137.2338	like the first one that I told you
4	B	INSTRUCTOR	137.3292	139.94	BREATH but s- it's another color
4	A	MANIPULATOR	137.4514	138.6272	but it's another
4	B	INSTRUCTOR	139.9937	140.8225	it's like
4	B	INSTRUCTOR	141.6903	142.1548	okay
4	A	MANIPULATOR	142.5239	142.8392	uh
5	A	INSTRUCTOR	149.9627	150.7572	it's the same
5	A	INSTRUCTOR	151.7033	153.3852	but not the last one but
5	A	INSTRUCTOR	155.0426	160.2446	so it's the star let's say a star but the uh the orange one
6	B	INSTRUCTOR	168.566	168.6956	CLICK
6	B	INSTRUCTOR	169.3409	170.6659	it looks like a human
6	B	INSTRUCTOR	171.189	172.0666	it's orange
7	A	INSTRUCTOR	185.546	187.6728	so it's the island
7	A	INSTRUCTOR	188.7289	189.961	oh uh the blue one
8	B	INSTRUCTOR	198.1552	198.297	CLICK
8	B	INSTRUCTOR	199.0963	199.9373	it's like V
8	A	MANIPULATOR	203.2668	203.7093	V
8	A	MANIPULATOR	204.3497	204.8387	okay
9	A	INSTRUCTOR	215.5533	216.3404	it's the man
9	A	INSTRUCTOR	216.7951	217.6312	the orange man
9	A	INSTRUCTOR	219.0906	219.4035	BREATH
10	B	INSTRUCTOR	225.0993	225.2754	CLICK
10	B	INSTRUCTOR	225.9378	227.1503	it's little island
10	B	INSTRUCTOR	227.2261	228.1453	blue island
10	B	INSTRUCTOR	229.6903	230.5068	the blue one
11	A	INSTRUCTOR	240.8131	242.8079	oh it's uh
11	A	INSTRUCTOR	247.4452	248.5013	I can't find
11	B	MANIPULATOR	248.4915	249.0098	BREATH
11	A	INSTRUCTOR	248.7238	249.9852	LAUGHTER the color LAUGHTER
11	B	MANIPULATOR	250.2516	252.4004	BREATH you have problems LAUGHTER
11	A	INSTRUCTOR	250.3885	250.7528	BREATH
11	A	INSTRUCTOR	251.0559	251.4739	but it
11	A	INSTRUCTOR	251.8333	252.7573	it has it
11	A	INSTRUCTOR	253.4956	254.4441	uh
11	A	INSTRUCTOR	255.8082	258.1916	it's like an exagonon
11	B	MANIPULATOR	259.1328	259.2648	what
11	A	INSTRUCTOR	259.4946	260.7902	exagonon with
11	A	INSTRUCTOR	260.8244	261.174	I don'
11	A	INSTRUCTOR	261.4576	261.5627	I
11	A	INSTRUCTOR	262.7923	265.2858	I don't know how it it is pronounced
11	A	INSTRUCTOR	266.5594	266.7256	but
11	A	INSTRUCTOR	267.2366	269.7178	it uh BREATH
11	B	MANIPULATOR	269.818	269.9305	NOISE
11	A	INSTRUCTOR	270.395	270.4487	CLICK
11	B	MANIPULATOR	270.8643	270.989	CLICK
11	A	INSTRUCTOR	271.7615	272.2944	uh
11	B	MANIPULATOR	273.8076	274.1767	BREATH
11	B	MANIPULATOR	274.2134	276.8022	it has a light color or a deep color
11	A	INSTRUCTOR	276.9807	277.4451	mm
11	A	INSTRUCTOR	277.9805	280.2417	mm not deep color
11	B	MANIPULATOR	279.3568	281.0655	sure not deep color
11	A	INSTRUCTOR	280.8798	284.4635	but it's uh near the red
11	B	MANIPULATOR	285.3313	286.3556	near the red
11	A	INSTRUCTOR	286.8054	287.1623	uh-huh
11	B	MANIPULATOR	287.8884	289.4309	uh how many angles
11	A	INSTRUCTOR	288.1719	289.2891	and and it has
11	A	INSTRUCTOR	289.9394	292.4255	and and it has six angles
11	B	MANIPULATOR	292.8313	293.2518	yes
11	A	INSTRUCTOR	293.8189	294.0218	yeah
11	B	MANIPULATOR	294.7699	295.3786	mm-kay
11	A	INSTRUCTOR	297.1069	298.2558	what kind of color is it
11	B	MANIPULATOR	298.911	301.1844	purple I think LAUGHTER I think
11	A	INSTRUCTOR	299.6199	300.0942	purple
12	B	INSTRUCTOR	303.0961	303.4335	BREATH
12	B	INSTRUCTOR	303.6315	308.7235	it's like uh uh CLICK the letter K
12	A	MANIPULATOR	311.0899	311.6277	yes
12	B	INSTRUCTOR	311.8159	312.6813	blue K
12	B	INSTRUCTOR	313.8082	315.0599	it seems like a K
12	B	INSTRUCTOR	315.8617	317.0669	but not the right one
12	B	INSTRUCTOR	318.6216	319.8561	on the other em
12	B	INSTRUCTOR	320.059	321.7458	it's a turned K
12	A	MANIPULATOR	326.3367	329.2775	I think it's this one
13	A	INSTRUCTOR	338.6525	342.5394	so it's the same like last one
13	B	MANIPULATOR	344.121	344.7909	that was
13	A	INSTRUCTOR	344.9106	349.3793	that was purple with six angles
14	B	INSTRUCTOR	355.9895	358.7127	um it's a blue K
14	B	INSTRUCTOR	358.8863	359.4143	SNIFF
14	A	MANIPULATOR	360.8615	361.2771	again
14	B	INSTRUCTOR	361.7953	362.3503	again
15	A	INSTRUCTOR	371.1361	375.3579	it's a a purple one
15	A	INSTRUCTOR	375.5217	377.184	it looks like a chicken
15	B	MANIPULATOR	377.5849	377.8269	CLICK
16	B	INSTRUCTOR	387.6981	390.0596	it's like the screen of a computer
16	A	MANIPULATOR	392.3599	392.9075	okay
17	A	INSTRUCTOR	400.7864	401.4538	the blue K
18	B	INSTRUCTOR	408.4404	408.5235	CLICK
18	B	INSTRUCTOR	409.7849	411.0585	the purple chicken
19	A	INSTRUCTOR	422.8267	423.8461	it's
19	A	INSTRUCTOR	423.9879	426.7136	it looks like V but not
19	A	INSTRUCTOR	427.5619	427.9701	uh
19	B	MANIPULATOR	428.4273	429.19	CLICK I saw it
19	A	INSTRUCTOR	428.7671	429.8207	exactly V
19	B	MANIPULATOR	430.246	431.2972	it's double V
19	A	INSTRUCTOR	430.2631	430.5149	yes
19	B	MANIPULATOR	431.5905	432.0501	BREATH
19	A	INSTRUCTOR	431.7494	432.7517	it's double V
19	B	MANIPULATOR	433.7907	436.2572	yeah probably I'd say that one
20	B	INSTRUCTOR	441.7209	441.8847	CLICK
20	B	INSTRUCTOR	443.0165	443.7499	um
20	B	INSTRUCTOR	444.1972	450.1205	it's like a pyr- pyramid LAUGHTER
20	B	INSTRUCTOR	450.8709	453.7507	I don't know how to say it exactly in English
20	A	MANIPULATOR	453.406	453.9047	yes
20	B	INSTRUCTOR	453.8191	455.7723	BREATH um it's purple
20	B	INSTRUCTOR	456.9799	457.5471	um BREATH
20	B	INSTRUCTOR	458.3025	459.8034	it is little one
20	A	MANIPULATOR	461.1333	461.6075	yes
20	B	INSTRUCTOR	461.5635	468.2788	has uh one two three four five six angles
20	B	INSTRUCTOR	469.9607	472.1486	probably more than six LAUGHTER
20	A	MANIPULATOR	470.0804	470.1465	uh
20	A	MANIPULATOR	473.3293	474.5223	and four are
20	B	INSTRUCTOR	473.5298	475.4976	CLICK it's like a fire
20	A	MANIPULATOR	476.2481	476.8519	like a fire
20	B	INSTRUCTOR	476.8397	477.2748	yeah
20	B	INSTRUCTOR	477.7907	478.5876	a small one
21	A	INSTRUCTOR	488.405	489.1751	the green V
22	B	INSTRUCTOR	495.2767	495.4699	CLICK
22	B	INSTRUCTOR	497.0319	497.6309	the man
22	B	INSTRUCTOR	498.7114	499.4912	the orange one
22	A	MANIPULATOR	502.3807	502.9332	it's only one
22	B	INSTRUCTOR	503.1312	503.6983	LAUGHTER
22	B	INSTRUCTOR	504.9939	505.2237	BREATH
23	A	INSTRUCTOR	515.909	518.3756	I don't know what is this but it's the yellow one
23	A	INSTRUCTOR	518.8816	519.2189	and the
23	B	MANIPULATOR	519.2067	519.3241	CLICK
23	B	MANIPULATOR	519.9719	521.7295	the the little house
23	B	MANIPULATOR	523.5459	524.949	it's like a little house
23	A	INSTRUCTOR	524.9735	525.614	no it
23	A	INSTRUCTOR	525.7924	527.1198	it's uh
23	A	INSTRUCTOR	528.1686	528.2688	CLICK
23	B	MANIPULATOR	529.3273	530.0093	it is yellow
23	A	INSTRUCTOR	530.178	531.2438	it it's yellow
23	A	INSTRUCTOR	532.3292	533.109	and
