ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	0.0	0.7698	START_SIGNAL
0	B	MANIPULATOR	2.0316	2.7367	okay
0	B	MANIPULATOR	6.7618	7.1179	BREATH
0	B	MANIPULATOR	10.5884	11.6688	d- you can talk
0	A	INSTRUCTOR	12.6392	14.1785	there's nothing selected here
0	A	INSTRUCTOR	14.8214	15.548	it's only
0	A	INSTRUCTOR	15.7895	16.4778	continue
0	A	INSTRUCTOR	16.6141	18.1246	it says continue to next turn
0	A	INSTRUCTOR	19.5157	19.9507	press okay
1	A	INSTRUCTOR	22.8787	23.5049	okay cool
1	A	INSTRUCTOR	23.9399	25.0203	so look down
1	B	MANIPULATOR	26.299	26.6862	okay
1	A	INSTRUCTOR	26.6623	27.2097	your right
1	B	MANIPULATOR	28.1036	28.4741	okay
1	A	INSTRUCTOR	28.2159	30.1759	look looks like a bird it's blue
1	B	MANIPULATOR	28.78	29.0883	LAUGHTER
1	B	MANIPULATOR	30.7065	30.8523	yep
2	B	INSTRUCTOR	36.5887	37.1169	BREATH CLICK
2	B	INSTRUCTOR	37.2866	44.9591	BREATH okay it's pink and it's uh a little bit down than the bird pink
2	A	MANIPULATOR	39.7485	39.8871	mm-hmm
2	B	INSTRUCTOR	45.0045	47.0648	do you see a bird pink like in the middle
2	A	MANIPULATOR	46.4171	46.6633	yeah
2	B	INSTRUCTOR	47.0648	48.7427	so it's a down figure
2	A	MANIPULATOR	48.6184	49.3952	under it right
2	B	INSTRUCTOR	49.1323	49.933	yeah under it yeah
2	A	MANIPULATOR	50.5377	50.8604	there you go
2	B	INSTRUCTOR	51.0922	51.9145	the crown
2	A	MANIPULATOR	51.4699	52.3471	do I double click
2	A	MANIPULATOR	52.5455	52.6243	no
3	B	MANIPULATOR	55.7937	56.2502	which might
3	B	MANIPULATOR	57.1083	57.2063	NOISE
3	B	MANIPULATOR	59.3431	59.7733	okay
3	A	INSTRUCTOR	60.0578	61.3508	okay so ready
3	A	INSTRUCTOR	61.6544	62.7204	it's blue
3	B	MANIPULATOR	63.0957	63.4088	okay
3	A	INSTRUCTOR	63.392	63.7697	your
3	A	INSTRUCTOR	64.2119	66.9438	it's blue and your right hand
3	A	INSTRUCTOR	67.3334	67.7182	okay
3	B	MANIPULATOR	67.6728	67.821	yep
3	A	INSTRUCTOR	67.8951	69.1739	you only have one blue under
3	B	MANIPULATOR	68.3612	68.5978	BREATH
3	B	MANIPULATOR	68.8416	69.0974	yeah
3	B	MANIPULATOR	70.02	71.0956	I selected it already
