ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	0.0	0.77	START_SIGNAL
0	A	INSTRUCTOR	0.8178	1.5878	START_SIGNAL
0	B	MANIPULATOR	1.0669	2.8165	whoa okay
0	B	MANIPULATOR	3.996	7.1807	looks like you're up first to describe
0	A	INSTRUCTOR	7.4756	8.4585	ah it's written
0	B	MANIPULATOR	8.832	12.9799	ah waiting for player to submit next turn select a pie- okay
1	A	INSTRUCTOR	11.8397	12.3508	ah okay
1	A	INSTRUCTOR	12.9603	17.521	so it looks like a green crown has four spikes on the top
1	B	MANIPULATOR	15.7321	16.3808	okay
1	B	MANIPULATOR	19.4279	23.2023	okay nice okay to continue
2	B	INSTRUCTOR	26.4459	37.8675	oh I'm sorry eh it's my turn so it's eh CLICK a green like neon green rectangle with a triangle on the bottom that kind of looks like a ninety degree okay you got it
3	B	MANIPULATOR	39.047	40.8555	BREATH
3	A	INSTRUCTOR	42.5462	47.677	um it a bit looks like the profile of a bird it's yellow it lo-
3	B	MANIPULATOR	46.989	48.8565	yellow ah like a chicken
3	A	INSTRUCTOR	48.542	48.8958	yeah
3	B	MANIPULATOR	48.9744	49.5445	okay
3	B	MANIPULATOR	52.0018	53.1224	mm okay
4	B	INSTRUCTOR	53.7711	64.2097	CLICK huh okay so it's like a hexagon it's missing like a Native America it's uh like magenta colored BREATH so it's like a hexagon outline that's missing
4	A	MANIPULATOR	64.2097	66.8243	like two spikes on each side and one in the middle
4	B	INSTRUCTOR	67.0209	77.2039	uh no eh it's eh so it has one two three fo- it's yeah it has it's missing the top side and there's uh
4	A	MANIPULATOR	74.2158	74.8252	five s-
4	A	MANIPULATOR	75.8475	76.1424	yeah
4	B	INSTRUCTOR	77.892	78.9339	yeah the
4	A	MANIPULATOR	78.698	79.7005	five spikes right
4	B	INSTRUCTOR	80.0347	81.7647	yes there you got it
4	A	MANIPULATOR	80.6638	81.0963	okay
4	B	INSTRUCTOR	82.3151	82.5903	CLICK
5	A	INSTRUCTOR	85.0083	90.2768	um it's again the same as the first eh crown with the four spikes big green
5	B	MANIPULATOR	90.2571	92.5178	okay got it
6	B	INSTRUCTOR	95.0931	101.2068	it's the same it's the green eh rectangle with the triangle on the bottom
6	A	MANIPULATOR	99.4572	99.9094	okay
6	B	INSTRUCTOR	102.1701	102.6419	'kay
7	A	INSTRUCTOR	104.8436	110.0728	um a small blue profile of a man kind it's like a square
7	B	MANIPULATOR	110.0924	110.6429	okay
7	A	INSTRUCTOR	110.4266	110.7018	'kay
8	B	INSTRUCTOR	113.8865	124.2072	okay this is like uh it's it's blue it's like the lighter blue or not the lightest blue but the li- in between blue and it's like a W shaped kind of
8	B	INSTRUCTOR	124.7772	125.249	yeah
9	A	INSTRUCTOR	128.3354	130.4978	um again the big crown the green crown
9	B	MANIPULATOR	130.8124	131.3825	okay
10	B	INSTRUCTOR	134.2723	137.6338	again eh green box and triangle
11	A	INSTRUCTOR	141.7424	149.2323	um it's green and it's a bit like a profile but not really it has a
11	B	MANIPULATOR	149.3896	151.1195	does it tha- spike on the bottom
11	A	INSTRUCTOR	151.2178	153.3802	it has a spike on the bottom yeah and under it
11	B	MANIPULATOR	154.9529	155.7392	BREATH
12	B	INSTRUCTOR	158.1572	162.1872	okay it's like a bird profile and it's tilt like tilt
12	A	MANIPULATOR	162.1675	163.8385	okay like b- blue right
12	B	INSTRUCTOR	164.0154	166.4137	ah yeah green blue yeah
12	A	MANIPULATOR	165.2342	165.5291	yeah
13	A	INSTRUCTOR	169.8933	173.4908	um the one you usually have with the triangle at the bottom the green
13	B	MANIPULATOR	173.2352	173.8839	okay
14	B	INSTRUCTOR	178.543	183.7328	BREATH okay the one with the the green one with the bottom spike and the side spike that we just had
15	A	INSTRUCTOR	187.4089	193.4244	um it's small orange and it it's two triangles one big one facing down and one's mel-
15	B	MANIPULATOR	193.8765	194.6825	hmm okay
15	B	MANIPULATOR	195.5082	198.2014	oh I had two of those that's interesting
15	A	INSTRUCTOR	198.5945	199.9117	ah yeah I also have two actually
15	B	MANIPULATOR	200.4621	200.9929	huh
15	A	INSTRUCTOR	202.1724	203.3126	ah it's getting complicated
15	B	MANIPULATOR	203.2929	205.5929	yeah LAUGHTER
15	A	INSTRUCTOR	204.1579	205.357	LAUGHTER
16	B	INSTRUCTOR	206.7331	212.8272	okay so this is eh the it's blue but it's the same shape as the green one with the box and the triangle
16	A	MANIPULATOR	212.9255	213.7315	okay got it
16	B	INSTRUCTOR	214.6948	215.9726	BREATH
17	A	INSTRUCTOR	217.8008	224.6812	ah the one that you described as a Native American missing LAUGHTER
17	B	MANIPULATOR	222.3026	224.3274	LAUGHTER
17	B	MANIPULATOR	224.6812	225.8607	GROAN
18	B	INSTRUCTOR	226.2736	230.6377	okay the one that's the blue man's profile kind of that's small
18	A	MANIPULATOR	229.8907	230.9719	mm-hmm
18	B	INSTRUCTOR	231.2471	232.3284	hmm okay
19	A	INSTRUCTOR	235.9834	242.2435	um so this maybe looks like the head of a rabbit like two big ears it's a red an- red sorry pink
19	A	INSTRUCTOR	242.749	252.0009	um it has like two triangles that look a bit like the ears and then one triangle with a base on the bottom
19	A	INSTRUCTOR	252.5476	253.441	there's two of them
19	A	INSTRUCTOR	253.9289	255.6335	they're small kind of fuchsia
19	A	INSTRUCTOR	256.333	257.1089	um
19	A	INSTRUCTOR	257.8907	260.145	then you might say
19	A	INSTRUCTOR	260.2629	260.6365	okay
19	B	MANIPULATOR	260.7544	261.3638	is that it
19	A	INSTRUCTOR	263.2707	266.534	um I gue- waiting for the other play- no I guess no
19	B	MANIPULATOR	266.8485	268.2836	okay is that it
19	A	INSTRUCTOR	267.1434	269.0306	um oh yeah you got it
