ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	0.0	0.7696	START_SIGNAL
0	A	INSTRUCTOR	2.6102	4.424	it has started I guess
0	A	INSTRUCTOR	11.8126	13.5308	so you start or do I start
0	B	MANIPULATOR	15.0009	16.8147	eh you will have to start
0	A	INSTRUCTOR	17.2538	17.8647	okay
1	A	INSTRUCTOR	19.2615	21.3438	um SNIFF
1	A	INSTRUCTOR	21.6562	28.9572	there is a purple uh shape it's like a crown can you see it
1	B	MANIPULATOR	28.9381	31.1528	I think I know which one
1	B	MANIPULATOR	31.9637	32.3801	'kay
1	B	MANIPULATOR	33.1263	33.9975	I selected it
1	A	INSTRUCTOR	34.112	34.6275	okay
2	B	INSTRUCTOR	37.2622	38.3695	CLICK my turn
2	A	MANIPULATOR	38.4459	38.7896	yeah
2	B	INSTRUCTOR	43.028	49.5957	oh eh it's blue and it's like a mirrored K
2	A	MANIPULATOR	51.8867	52.8604	is it correct
2	B	INSTRUCTOR	54.1205	54.445	yeah
2	A	MANIPULATOR	54.9032	55.5715	cool
2	B	INSTRUCTOR	55.4378	55.8387	your turn
3	A	INSTRUCTOR	57.8058	65.3847	um it's purple again diamond sh- not diamond hexagon sla- slanting hexagon
3	B	MANIPULATOR	65.9957	67.6758	is it that one
3	A	INSTRUCTOR	67.3703	68.7449	yes BREATH
3	B	MANIPULATOR	68.134	68.8786	okay
3	B	MANIPULATOR	69.2026	70.5387	BREATH
4	B	INSTRUCTOR	70.9032	75.8281	oh this is easy it's a V BREATH pur- pink V
4	A	MANIPULATOR	73.8234	74.3389	uh
4	A	MANIPULATOR	75.8472	76.3817	okay
5	A	INSTRUCTOR	82.3766	84.1522	eh eh it's my turn again
5	B	MANIPULATOR	84.0949	84.6868	yes
5	A	INSTRUCTOR	85.063	85.7918	eh uh
5	A	INSTRUCTOR	85.9653	89.6267	it's the same eh shape I said you the first time
5	A	INSTRUCTOR	90.6332	91.7785	I told you first time
5	B	MANIPULATOR	91.6744	92.419	okay
5	A	INSTRUCTOR	92.299	93.6873	purple crown
5	B	MANIPULATOR	94.4855	96.1038	uh yeah
5	B	MANIPULATOR	99.2054	99.5698	nice
5	B	MANIPULATOR	100.021	100.5589	clicked
5	B	MANIPULATOR	101.3398	101.965	oh di-
5	A	INSTRUCTOR	102.0414	102.9769	did you select it
5	B	MANIPULATOR	103.0724	103.4542	yeah
5	A	INSTRUCTOR	104.5234	106.3371	I didn't get any notification
5	B	MANIPULATOR	106.2035	107.0244	oh wait now
5	A	INSTRUCTOR	106.6426	107.1008	oh yeah
5	B	MANIPULATOR	107.3681	109.3918	uh it wasn't clicking properly BREATH
5	A	INSTRUCTOR	108.7236	109.3346	okay
6	B	INSTRUCTOR	112.0638	112.272	CLICK
6	B	INSTRUCTOR	114.042	114.2676	CLICK
6	A	MANIPULATOR	114.4584	115.2393	it's your turn
6	B	INSTRUCTOR	114.7708	118.5751	again the mirrored K color blue
6	A	MANIPULATOR	119.4915	120.0643	okay
6	B	INSTRUCTOR	122.1835	122.6799	your turn
7	A	INSTRUCTOR	123.1174	123.4124	NOISE
7	A	INSTRUCTOR	124.8007	125.1651	BREATH
7	A	INSTRUCTOR	125.7377	126.5186	mm
7	A	INSTRUCTOR	127.2474	137.7244	it's red in color and it's like a Batman like CLICK small Batman logo maybe I guess
7	B	MANIPULATOR	137.5907	138.5262	is that correct
7	A	INSTRUCTOR	138.3381	139.1372	yeah LAUGHTER
7	B	MANIPULATOR	138.8216	139.0993	all right
8	B	INSTRUCTOR	139.429	139.6199	huh
8	B	INSTRUCTOR	141.1816	150.917	oh this is uh it's a celestial blue eh reminds me of a m- swimming pool or a dialogue box
8	A	MANIPULATOR	151.0506	152.6543	I guess I selected
8	B	INSTRUCTOR	152.177	152.8262	yeah LAUGHTER
8	A	MANIPULATOR	152.8834	153.2844	okay
9	B	MANIPULATOR	154.3003	155.2127	yeah correct
9	A	INSTRUCTOR	156.11	156.6636	uh
9	A	INSTRUCTOR	157.9096	160.7112	it's the same uh shape again purple crown
9	B	MANIPULATOR	161.5703	162.6204	purple crown
9	A	INSTRUCTOR	163.384	163.6322	BREATH
9	B	MANIPULATOR	163.7277	164.3005	okay
10	B	INSTRUCTOR	167.4362	167.9221	BREATH
10	B	INSTRUCTOR	167.9568	169.5889	once again th- the mirrored K
11	A	INSTRUCTOR	175.622	182.2851	uh the shape is in yellow color the z- eh CLICK triangle above a rectangle
11	B	MANIPULATOR	183.0363	183.7743	okay
11	A	INSTRUCTOR	183.8889	184.6907	yeah BREATH
12	B	INSTRUCTOR	187.0969	187.4266	BREATH
12	B	INSTRUCTOR	187.5741	192.2512	it's a chicken GROAN by its color eh yellow gree-
12	A	MANIPULATOR	191.5739	192.2321	red
12	B	INSTRUCTOR	192.2702	192.843	no
12	A	MANIPULATOR	192.7666	193.8358	oh okay okay
12	B	INSTRUCTOR	193.9313	194.6949	LAUGHTER
12	A	MANIPULATOR	194.6279	195.5541	oops
12	B	INSTRUCTOR	195.8214	198.9906	we we failed there sorry I should have said the color first BREATH
12	A	MANIPULATOR	197.4442	197.9979	it's okay
12	B	INSTRUCTOR	199.1625	202.4654	eh it's the eh the other chicken the one that's green and yellow
12	A	MANIPULATOR	205.8829	206.8095	eh I guess so
12	A	MANIPULATOR	206.9137	207.3475	okay
13	A	INSTRUCTOR	209.7248	209.9157	CLICK
13	A	INSTRUCTOR	210.1065	212.1641	uh it's pink color V
13	B	MANIPULATOR	214.0977	215.7288	uh pink V
13	B	MANIPULATOR	215.7809	216.1106	okay
13	B	MANIPULATOR	217.2732	217.3773	CLICK
13	B	MANIPULATOR	217.6984	219.8964	uh this mouse is not clicking properly nah
14	B	INSTRUCTOR	222.0973	222.479	BREATH
14	B	INSTRUCTOR	223.0517	224.1539	the eh Batman
14	A	MANIPULATOR	225.0703	226.044	which color
14	B	INSTRUCTOR	226.1057	228.2778	the eh oh there is more than one yeah red
14	A	MANIPULATOR	227.915	229.0033	yeah LAUGHTER
14	B	INSTRUCTOR	228.6214	229.2515	red Batman
14	A	MANIPULATOR	230.5879	231.0652	okay
15	A	INSTRUCTOR	234.6545	236.0291	ah red chicken
15	B	MANIPULATOR	236.3537	237.251	red chicken
15	A	INSTRUCTOR	237.2128	238.702	LAUGHTER
15	B	MANIPULATOR	237.7856	238.072	okay
16	B	INSTRUCTOR	242.4346	242.6429	CLICK
16	B	INSTRUCTOR	243.1808	248.0762	it's a turquoise eh and it's like eh mountains
16	B	INSTRUCTOR	249.1644	250.3672	like a mountain profile
16	A	MANIPULATOR	251.57	252.8683	um
16	B	INSTRUCTOR	251.9901	253.8802	uh with several peaks
16	A	MANIPULATOR	255.2548	257.3167	mountain profile with several peaks
16	B	INSTRUCTOR	256.4576	257.2595	turquoise
16	B	INSTRUCTOR	258.6914	260.9824	like eh blue and green
16	A	MANIPULATOR	262.3379	263.8271	mm-hmm
16	B	INSTRUCTOR	264.419	274.4804	it's like a saw or like eh some teeth uh the bottom j- jaw of a of a beast
16	A	MANIPULATOR	275.0341	276.4851	is it big or small
16	B	INSTRUCTOR	276.8669	278.3752	it's medium sized
16	A	MANIPULATOR	278.7189	280.1768	medium sized
16	B	INSTRUCTOR	279.9685	281.0863	uh kind of big
16	A	MANIPULATOR	280.2635	280.68	'kay
16	A	MANIPULATOR	281.9263	284.1219	uh can you can you tell me the color again
