ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	0.0015	0.7718	START_SIGNAL
0	A	INSTRUCTOR	0.1811	0.9514	START_SIGNAL
0	A	INSTRUCTOR	3.4031	3.8664	'kay I start
0	A	INSTRUCTOR	4.0446	4.098	NOISE
1	A	INSTRUCTOR	9.4254	9.9421	it's chosen
1	A	INSTRUCTOR	10.5063	10.6607	yep
1	A	INSTRUCTOR	11.4031	12.3178	so I start describing it
1	A	INSTRUCTOR	12.9829	13.3631	BREATH
1	A	INSTRUCTOR	13.8976	16.1604	okay this one is green and uh
1	A	INSTRUCTOR	16.5642	19.415	it's a V shaped object
1	B	MANIPULATOR	19.8367	20.1634	okay
1	B	MANIPULATOR	20.5672	20.7395	yeah
1	A	INSTRUCTOR	20.8167	21.3631	um
1	A	INSTRUCTOR	23.0082	23.0914	CLICK
1	A	INSTRUCTOR	23.4774	23.7328	yeah
1	A	INSTRUCTOR	23.9169	24.6177	that's pretty much it
1	A	INSTRUCTOR	25.764	25.9956	yep
1	A	INSTRUCTOR	26.2985	26.4648	CLICK
1	A	INSTRUCTOR	27.2903	27.3497	CLICK
1	A	INSTRUCTOR	27.5813	27.9021	'kay
2	A	MANIPULATOR	31.4893	31.9525	uh
2	B	INSTRUCTOR	31.7506	33.5502	uh this is my turn right now
2	B	INSTRUCTOR	33.6808	34.1678	BREATH NOISE
2	B	INSTRUCTOR	34.1975	36.0446	uh this one looks like uh
2	B	INSTRUCTOR	36.5079	36.6563	NOISE
2	B	INSTRUCTOR	37.0543	37.565	NOISE
2	B	INSTRUCTOR	39.1389	44.8464	like a stationery or a computer a computer like a computer display
2	A	MANIPULATOR	45.1018	45.5175	okay
2	B	INSTRUCTOR	45.4819	46.8301	with a triangle under it
2	A	MANIPULATOR	47.1627	47.3705	yep
2	B	INSTRUCTOR	47.2636	47.9229	great yeah
2	A	MANIPULATOR	48.689	48.79	CLICK
2	B	INSTRUCTOR	48.9682	49.5264	underneath
2	B	INSTRUCTOR	50.3282	50.4411	CLICK
2	B	INSTRUCTOR	51.6289	52.2287	okay
2	B	INSTRUCTOR	54.7707	55.2042	NOISE
3	B	MANIPULATOR	55.9169	57.1642	NOISE
3	A	INSTRUCTOR	56.3089	57.1523	CLICK BREATH
3	B	MANIPULATOR	57.7818	58.6905	NOISE
3	A	INSTRUCTOR	57.9956	58.5183	okay
3	A	INSTRUCTOR	58.8509	63.5072	this one looks exactly the same but it's green
3	B	MANIPULATOR	58.8984	59.914	NOISE
3	B	MANIPULATOR	60.0922	60.6326	NOISE
3	B	MANIPULATOR	65.8472	66.4589	uh
3	B	MANIPULATOR	66.5718	67.2369	COUGH
3	B	MANIPULATOR	67.5755	68.9593	exactly the same but it is green
3	A	INSTRUCTOR	68.5792	68.9355	yeah
3	B	MANIPULATOR	68.9949	69.3156	yeah
3	A	INSTRUCTOR	69.3216	70.2184	but and it's smaller
3	A	INSTRUCTOR	70.4084	70.5747	yeah
3	B	MANIPULATOR	70.5391	70.7232	yeah
3	A	INSTRUCTOR	71.9051	72.6653	good work
3	A	INSTRUCTOR	73.4315	73.8175	okay
3	B	MANIPULATOR	73.5977	75.3379	LAUGHTER
3	A	INSTRUCTOR	74.1976	74.5421	LAUGHTER
4	A	MANIPULATOR	75.2369	77.2444	so I should select one um
4	B	INSTRUCTOR	75.7002	76.3535	easy peasy
4	B	INSTRUCTOR	77.9214	78.6223	oh it's my turn
4	B	INSTRUCTOR	78.646	81.0335	um this one looks like an A4 paper
4	A	MANIPULATOR	78.8836	79.0677	hmm
4	B	INSTRUCTOR	81.277	81.574	but
4	B	INSTRUCTOR	82.4114	82.4886	CLICK
4	A	MANIPULATOR	82.4827	82.845	like a what
4	B	INSTRUCTOR	83.4389	85.7314	um you know A4 paper
4	A	MANIPULATOR	85.9808	86.5035	oh okay
4	B	INSTRUCTOR	86.3194	86.4916	BREATH
4	B	INSTRUCTOR	86.6223	91.4033	yeah but you know the the sides of the paper's up
4	B	INSTRUCTOR	91.4627	91.7656	uh
4	B	INSTRUCTOR	92.3179	93.5354	it's like eh
4	B	INSTRUCTOR	94.2125	94.3016	CLICK
4	B	INSTRUCTOR	95.4656	95.8992	vikt
4	A	MANIPULATOR	96.214	96.7366	oh okay
4	B	INSTRUCTOR	96.4159	97.182	and it's eh
4	A	MANIPULATOR	97.2117	97.5503	folded
4	B	INSTRUCTOR	97.2236	97.574	bended
4	B	INSTRUCTOR	97.6334	97.7463	be-
4	B	INSTRUCTOR	97.8175	98.1739	folded
4	A	MANIPULATOR	98.2986	98.4649	yeah
4	B	INSTRUCTOR	98.3283	98.6371	folded
4	A	MANIPULATOR	99.6705	100.5139	uh-huh okay
4	B	INSTRUCTOR	100.306	102.2066	the ears of the the papers are folded
4	A	MANIPULATOR	102.3432	102.9252	yeah LAUGHTER
4	B	INSTRUCTOR	109.3602	109.776	it's
4	B	INSTRUCTOR	110.0759	110.2452	yeah
4	B	INSTRUCTOR	111.2667	111.8042	NOISE
4	A	MANIPULATOR	112.3179	113.5117	all right
5	A	INSTRUCTOR	117.2385	117.5325	okay
5	A	INSTRUCTOR	118.1799	118.3313	BREATH
5	A	INSTRUCTOR	118.7767	119.1539	NOISE
5	A	INSTRUCTOR	119.3647	121.1465	uh so this one is
5	A	INSTRUCTOR	122.1323	122.2036	CLICK
5	A	INSTRUCTOR	122.364	125.9601	this one is the computer shaped one once again
5	A	INSTRUCTOR	126.5273	128.1606	the it's green and it's small
5	B	MANIPULATOR	127.5191	127.7508	NOISE
5	A	INSTRUCTOR	130.5214	131.1658	COUGH
5	B	MANIPULATOR	133.9334	134.0552	CLICK
6	B	INSTRUCTOR	134.9787	135.4924	NOISE
6	B	INSTRUCTOR	136.5347	136.7248	oh
6	B	INSTRUCTOR	137.1732	139.7062	uh it's the same one that we had
6	B	INSTRUCTOR	139.7597	140.3209	it's purple
6	B	INSTRUCTOR	141.7018	142.3076	the folded
6	A	MANIPULATOR	142.3699	142.753	mm-hmm
6	B	INSTRUCTOR	146.4739	147.0945	NOISE
6	A	MANIPULATOR	147.1183	147.3737	wow
6	B	INSTRUCTOR	147.4598	148.1784	I'm sorry
6	B	INSTRUCTOR	148.3091	150.4739	LAUGHTER
6	A	MANIPULATOR	148.9208	150.3254	LAUGHTER
6	A	MANIPULATOR	150.4323	151.0084	I heard that
7	A	INSTRUCTOR	151.8726	152.2735	okay
7	A	INSTRUCTOR	152.5615	153.782	uh okay
7	A	INSTRUCTOR	153.9483	154.1116	SNIFF
7	A	INSTRUCTOR	154.3997	156.6387	so this one looks like um
7	B	MANIPULATOR	156.4041	157.0099	NOISE
7	A	INSTRUCTOR	157.1168	157.1584	CLICK
7	A	INSTRUCTOR	157.6692	159.0144	um
