ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	0.0	0.7698	START_SIGNAL
0	A	INSTRUCTOR	0.1838	0.9536	START_SIGNAL
0	B	MANIPULATOR	1.9395	2.6539	okay
0	A	INSTRUCTOR	3.7057	4.4994	okay so
0	A	INSTRUCTOR	6.2655	6.9006	oh
0	B	MANIPULATOR	6.4441	9.8573	so so you should describe for me
0	A	INSTRUCTOR	9.1429	9.5795	yeah
1	A	INSTRUCTOR	10.413	19.6008	okay so it's blue uh it's so is like a V but is like uh a peak
1	B	MANIPULATOR	11.9806	12.695	yeah
1	B	MANIPULATOR	19.2833	22.6568	like a peak inside yeah I can see it
1	A	INSTRUCTOR	19.9749	20.7543	in the inside
1	A	INSTRUCTOR	20.9845	21.6754	yeah inside
1	A	INSTRUCTOR	22.0946	25.9797	but like it's like yes a V so there is like uh flat lines
1	B	MANIPULATOR	24.8793	28.5108	uh e- a that's the good one
1	A	INSTRUCTOR	26.5938	27.4322	okay that's cool
1	A	INSTRUCTOR	27.5444	27.7924	LAUGHTER
1	A	INSTRUCTOR	28.0404	28.3356	fine
1	A	INSTRUCTOR	28.6695	29.5224	yeah that's a good one
1	A	INSTRUCTOR	30.0951	30.4199	you win
1	B	MANIPULATOR	30.396	31.9787	okay I think you have to confirm
1	A	INSTRUCTOR	32.2621	32.6185	yeah
1	B	MANIPULATOR	34.1862	34.9006	okay
2	B	INSTRUCTOR	36.0317	38.9091	so it's it's basically less like a purple V
2	A	MANIPULATOR	39.6235	41.0324	purple V uh
2	B	INSTRUCTOR	41.211	42.1437	yeah it's
2	A	MANIPULATOR	41.851	42.6186	like a dark V
2	A	MANIPULATOR	43.0142	43.2385	yes
2	A	MANIPULATOR	43.4039	44.567	y- yes okay V
2	A	MANIPULATOR	46.4151	46.7458	is it that
2	A	MANIPULATOR	47.4248	47.8735	is it good
2	B	INSTRUCTOR	48.1274	48.3695	yeah
2	B	INSTRUCTOR	48.6234	49.267	it's your turn
2	A	MANIPULATOR	48.6922	49.0891	cool
3	A	INSTRUCTOR	50.5377	57.3244	uh okay so it's a blue it's like a TV a bit bes- um like a rectangle and under there is a triangle it's little
3	B	MANIPULATOR	57.9396	60.3606	a recta- oh like a TV yeah I see it
3	A	INSTRUCTOR	59.5172	59.7593	yeah
3	A	INSTRUCTOR	60.5741	60.8044	cool
4	B	INSTRUCTOR	63.916	76.2755	uh it's a weird shape like triangles mixed together in some kind of a K like would say e- reversed K
4	A	MANIPULATOR	73.2989	75.8191	K ah which blue dark blue
4	B	INSTRUCTOR	76.2954	77.1288	yeah dark blue
4	A	MANIPULATOR	76.9899	78.002	okay I think it is
5	A	INSTRUCTOR	81.8716	85.8801	uh it's a it's a V purple V like the one you showed me
5	B	MANIPULATOR	85.9396	86.9907	ah it's a V also
5	A	INSTRUCTOR	87.1501	87.6065	yeah
5	B	MANIPULATOR	87.3037	87.534	okay
6	B	INSTRUCTOR	90.8411	92.9188	it's the TV back again
6	B	INSTRUCTOR	93.1609	93.9226	like a
6	A	MANIPULATOR	93.6788	96.2784	uh like like the main in okay
6	B	INSTRUCTOR	94.7702	96.834	light blue like the TV you had
7	A	INSTRUCTOR	100.1678	109.4152	oh okay so it's orange is like a I don't know like a gem I don't kno- like a it's like it's l- it's little it's li- horizontal
7	B	MANIPULATOR	105.5059	106.4187	ah it's like
7	B	MANIPULATOR	108.4825	110.4868	it's like a like a diamond
7	A	INSTRUCTOR	110.2603	111.3231	yeah a bit I don-
7	A	INSTRUCTOR	111.4235	114.1041	yeah we say with the orange so there is no like no many orange
7	A	INSTRUCTOR	114.606	114.9957	okay cool
8	B	INSTRUCTOR	117.6763	122.9886	uh it's like a rectangle and a triangle mixed together into some kind of
8	A	MANIPULATOR	123.0967	123.6694	which color
8	B	INSTRUCTOR	124.0119	124.7499	uh yellow
8	B	INSTRUCTOR	125.6356	127.4932	if you turn your head it's kind of
8	A	MANIPULATOR	125.6769	125.8541	ah
8	A	MANIPULATOR	126.878	128.0488	okay I think it's easy
8	B	INSTRUCTOR	128.1083	128.7037	okay
9	A	INSTRUCTOR	131.9298	138.5782	okay uh so is blue it's like a V with a triangle inside the peak it's little and tha-
9	A	INSTRUCTOR	138.6255	138.7849	yeah
9	B	MANIPULATOR	139.0447	139.479	yeah
10	B	INSTRUCTOR	142.1381	144.0221	ah it's the reverse K again
10	B	INSTRUCTOR	144.0989	144.5004	blue
10	A	MANIPULATOR	144.7956	146.012	uh yes
10	A	MANIPULATOR	148.2498	148.3442	CLICK
11	A	INSTRUCTOR	150.3139	153.7271	uh so it's orange like a mountain so there is a three peaks
11	B	MANIPULATOR	153.4493	154.29	three peaks
11	B	MANIPULATOR	154.3609	154.6975	okay
11	B	MANIPULATOR	154.9513	155.5005	I see it
12	B	INSTRUCTOR	157.2069	158.0928	oh that is easy
12	A	MANIPULATOR	158.4301	159.1247	LAUGHTER
12	B	INSTRUCTOR	158.6357	160.4898	uh so it looks like
12	B	INSTRUCTOR	160.5783	161.092	oh it's weird
12	B	INSTRUCTOR	161.1274	168.1302	it's like yellow yellow like flashy yellow and kind of a mask I would say or
12	A	MANIPULATOR	165.4946	165.7724	yeah
12	A	MANIPULATOR	168.5435	168.8505	mask
12	A	MANIPULATOR	168.8623	169.6712	is it like a
12	A	MANIPULATOR	169.7539	170.0432	va-
12	A	MANIPULATOR	170.1023	170.4742	uh
12	A	MANIPULATOR	170.6455	170.9584	I don't know
12	B	INSTRUCTOR	171.2241	173.6902	like uh like a bat maybe
12	A	MANIPULATOR	171.2713	171.4426	uh
12	A	MANIPULATOR	172.2692	172.7179	bat
12	A	MANIPULATOR	173.0309	175.4167	yeah yeah okay bat LAUGHTER Batman ye-
12	B	INSTRUCTOR	175.1389	175.5953	LAUGHTER
13	A	INSTRUCTOR	177.3648	182.6201	okay so it's a triangle and the the rectangular rectangle in yellow bigge-
13	B	MANIPULATOR	181.231	181.9454	ah
13	B	MANIPULATOR	182.3026	184.9461	shape of a a mushroom kind of
13	A	INSTRUCTOR	182.9376	184.9022	yeah cool fine BREATH
14	B	INSTRUCTOR	186.6998	189.8632	uh so it's a it's a V with a peak inside
14	A	MANIPULATOR	190.141	191.0141	uh the yellow
14	B	INSTRUCTOR	190.8951	191.5103	dark blue
14	A	MANIPULATOR	191.6064	192.6811	oh dar- bl- uh
14	B	INSTRUCTOR	192.6612	194.7647	small and dark blue
14	A	MANIPULATOR	194.8044	195.9752	okay yeah I saw I s-
15	A	INSTRUCTOR	199.294	203.2914	uh so it's such a weird it's like is a light blue
15	A	INSTRUCTOR	203.994	208.2785	uh is like it's many triangle is like symmetric uh GROAN
15	B	MANIPULATOR	207.3458	209.9256	okay I think I saw it I see it
15	A	INSTRUCTOR	208.8947	209.1427	yeah
15	A	INSTRUCTOR	209.7154	210.2055	yeah it's cool
15	B	MANIPULATOR	211.8108	212.4061	okay
16	B	INSTRUCTOR	213.1577	217.4739	s- it looks like a peacock it's small and purple kind of
16	A	MANIPULATOR	218.0053	218.9737	purple sh-
16	B	INSTRUCTOR	218.1943	222.2885	uh blue purple and really lik- looks like a peacock
16	A	MANIPULATOR	222.5067	223.5188	uh
16	B	INSTRUCTOR	223.0624	225.9469	or a toilet seat if you look it very weirdly
16	B	INSTRUCTOR	226.4487	226.6967	but
16	A	MANIPULATOR	226.674	229.1235	I don't see dark blue I don't see it
16	B	INSTRUCTOR	228.5212	231.0897	not dark blue like blue purple
16	A	MANIPULATOR	230.8889	233.8352	I see only one pink purple too seems purple but it's not peacock
16	B	INSTRUCTOR	233.5341	233.6817	GROAN
16	B	INSTRUCTOR	233.8057	235.4235	no it's between blue and purple
16	B	INSTRUCTOR	235.4354	236.9705	it's it looks like a peacock
16	B	INSTRUCTOR	236.9823	237.6436	it's small
16	B	INSTRUCTOR	238.116	239.0548	and uh
16	A	MANIPULATOR	238.8836	241.5819	I think it's uh for me is is dark blue oh yeah maybe it's like
16	B	INSTRUCTOR	239.5449	240.0822	i- it's
16	A	MANIPULATOR	242.0011	242.1724	is it
16	A	MANIPULATOR	242.2373	242.6683	was it good
16	B	INSTRUCTOR	242.2668	243.6721	yeah it's good one
