ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	0.0	0.77	START_SIGNAL
0	B	MANIPULATOR	6.04	6.0585	CLICK
0	B	MANIPULATOR	6.6507	7.3401	I start
0	A	INSTRUCTOR	7.4557	7.8422	okay
1	A	INSTRUCTOR	12.6121	13.0504	okay
1	A	INSTRUCTOR	13.68	18.944	uh the object that you gonna that you have to guess it's sort of uh
1	A	INSTRUCTOR	20.5021	21.8689	it's um
1	A	INSTRUCTOR	22.8532	30.3886	it has two two lateral sides that are sort of uh big or long
1	A	INSTRUCTOR	30.6874	36.6647	uh they are in diagonal form from the bottom and outside upwards
1	A	INSTRUCTOR	37.4498	50.2651	uh it looks like sort of like a V from the alphabet and it has a a really narrow um eh angle in the
1	B	MANIPULATOR	49.5996	50.7712	what color is it
1	A	INSTRUCTOR	51.0222	51.6717	which color
1	B	MANIPULATOR	51.8391	52.1858	yes
1	A	INSTRUCTOR	52.8114	54.0069	it's uh
1	A	INSTRUCTOR	56.0352	60.0121	it's like yellow like like yellow like s- like lemons
1	B	MANIPULATOR	60.542	61.0561	okay
1	B	MANIPULATOR	61.3271	61.4745	mm
1	B	MANIPULATOR	61.9407	62.3233	okay
1	B	MANIPULATOR	63.1074	67.1547	is it uh toward the top right uh corner next to a a V
1	A	INSTRUCTOR	67.7056	72.0739	it's between it's between the the duck and the dinosaur
1	B	MANIPULATOR	73.6423	73.9929	oh
1	B	MANIPULATOR	74.9581	76.7473	i- is it kind of like a lime color
1	A	INSTRUCTOR	78.4204	78.9918	like what
1	B	MANIPULATOR	79.0896	79.5722	lime
1	B	MANIPULATOR	80.6216	82.1126	like this greenish yellow
1	A	INSTRUCTOR	82.4905	83.1097	yes
1	B	MANIPULATOR	83.738	84.216	okay
1	B	MANIPULATOR	84.5187	85.4293	I think I know where
1	B	MANIPULATOR	85.4589	87.3824	uh and it's kind of in the top of the screen right
1	A	INSTRUCTOR	87.5258	88.6162	yes in the middle
1	B	MANIPULATOR	87.9173	88.2861	okay
1	B	MANIPULATOR	88.8438	90.3075	uh and it yeah okay I know what it is
1	B	MANIPULATOR	90.5943	92.6704	so I select now or what
1	A	INSTRUCTOR	93.2303	97.0683	I think you have to select it waiting for the other player to select a piece to mo-
1	B	MANIPULATOR	96.3194	96.6995	yeah but
1	B	MANIPULATOR	96.868	98.2679	oh there we go I double clicked it
1	B	MANIPULATOR	98.3658	98.7391	okay
1	A	INSTRUCTOR	98.4842	99.0555	oh okay
1	A	INSTRUCTOR	99.941	100.1254	good
1	B	MANIPULATOR	101.1293	101.5094	all right
2	B	INSTRUCTOR	104.9763	107.6215	okay so now I need to describe the piece
2	A	MANIPULATOR	106.6745	106.8338	NOISE
2	A	MANIPULATOR	107.0159	107.2937	yeah
2	B	INSTRUCTOR	108.2019	110.5557	okay so it's in the right half of the screen
2	B	INSTRUCTOR	111.3319	115.0355	uh NOISE a little bit towards the bottom
2	B	INSTRUCTOR	115.5728	124.0431	it's it looks like a little purple spider right on top of the big lighter purple b- blobby shaped thing
2	A	MANIPULATOR	126.9864	127.0957	NOISE
2	A	MANIPULATOR	127.362	131.398	yeah it's like uh like violet purple color right
2	B	INSTRUCTOR	131.0019	133.1348	yes violet purple spider thing
2	A	MANIPULATOR	131.6802	132.3563	tiny
2	A	MANIPULATOR	133.8473	134.94	but I cannot move it
2	B	INSTRUCTOR	135.4089	136.6905	yeah you need to double click on it
2	B	INSTRUCTOR	138.5093	138.9168	okay
2	A	MANIPULATOR	141.0247	141.5414	it's a
3	A	INSTRUCTOR	144.3117	154.7056	okay this looks like a plasma TV and it's in the top like the the left hand side of the screen at the top
3	B	MANIPULATOR	153.9612	155.1586	is it the purple thing
3	A	INSTRUCTOR	155.2951	155.5569	yeah
3	B	MANIPULATOR	155.7299	156.0714	okay
4	B	INSTRUCTOR	162.1925	165.7823	all right so this is the green rooster top left of the screen
5	A	INSTRUCTOR	171.7395	172.0514	NOISE
5	A	INSTRUCTOR	175.3225	175.8665	okay
5	A	INSTRUCTOR	176.4721	178.0883	now we have the spider again
5	B	MANIPULATOR	178.7347	181.7259	okay the spider is it the same purple spider
5	A	INSTRUCTOR	181.0794	181.1727	y-
5	A	INSTRUCTOR	181.7395	183.5356	yeah but it changed place now it's like
5	B	MANIPULATOR	183.0416	183.49	yeah
5	A	INSTRUCTOR	183.5857	184.1889	you saw it right
5	B	MANIPULATOR	183.6221	183.9772	cool
5	B	MANIPULATOR	184.2913	184.5349	uh-huh
5	A	INSTRUCTOR	184.3528	184.6738	okay
6	B	INSTRUCTOR	190.0892	191.603	okay now we have the monitor again
6	A	MANIPULATOR	192.7434	193.1919	the what
6	B	INSTRUCTOR	193.2397	195.1063	the monitor the purple monitor
6	A	MANIPULATOR	195.0403	195.7824	ah the plasma
6	A	MANIPULATOR	196.0578	196.8659	the plasma TV
6	B	INSTRUCTOR	196.0646	196.315	yeah
6	B	INSTRUCTOR	196.7999	198.2272	oh okay LAUGHTER yes LAUGHTER
6	A	MANIPULATOR	198.036	198.4115	nice
7	A	INSTRUCTOR	203.5402	204.6305	wait it's my
7	A	INSTRUCTOR	204.774	206.2035	it's my turn to describe right
7	B	MANIPULATOR	206.1216	206.6041	yes
7	A	INSTRUCTOR	206.9183	207.0799	NOISE
7	A	INSTRUCTOR	207.3053	209.725	okay this it's um
7	A	INSTRUCTOR	211.4824	218.8282	this is green like a like a lime green and it's in the in the bottom right down in the screen
7	B	MANIPULATOR	218.9101	221.0931	oh to the right of the blue thing
7	A	INSTRUCTOR	220.779	221.3413	yes
7	B	MANIPULATOR	221.1705	221.5279	okay
7	A	INSTRUCTOR	221.776	222.5136	it's like a weird
7	A	INSTRUCTOR	222.5227	222.7959	yeah
7	A	INSTRUCTOR	224.2595	224.2914	CLICK
8	B	INSTRUCTOR	228.8692	233.1555	okay so this is the blue uh castle with the tall spires
8	A	MANIPULATOR	228.9147	229.0353	NOISE
8	B	INSTRUCTOR	233.2216	234.8696	it's in the left side of the screen
8	A	MANIPULATOR	235.2043	236.3265	it's like a light blue right
8	B	INSTRUCTOR	236.4676	236.7089	yeah
8	A	MANIPULATOR	239.5134	240.3215	yes
9	A	INSTRUCTOR	242.5774	245.2589	okay it's uh it's the same at the beginning
9	A	INSTRUCTOR	245.2748	246.7499	you remember that like a V
9	A	INSTRUCTOR	247.6149	250.8383	with a small tiny arrow yeah
9	B	MANIPULATOR	249.3381	250.556	the thing on top the lime
9	B	MANIPULATOR	250.6015	251.9195	mm the lime one right
9	A	INSTRUCTOR	251.6623	251.8808	yeah
9	B	MANIPULATOR	252.0242	252.1085	NOISE
9	B	MANIPULATOR	252.179	252.4226	yeah
9	B	MANIPULATOR	254.6785	255.0131	NOISE
10	B	INSTRUCTOR	258.6757	258.6985	CLICK
10	B	INSTRUCTOR	258.7713	260.5287	okay so this is again the green rooster
11	A	INSTRUCTOR	267.3509	270.7746	uh you see the the only one that it's blue
11	B	MANIPULATOR	272.3726	273.9797	uh that it's kind of like this dark blue
11	A	INSTRUCTOR	274.9699	276.7705	yes it's like in diagonal form
11	B	MANIPULATOR	276.9845	277.187	yeah
11	B	MANIPULATOR	277.3646	277.4124	NOISE
11	A	INSTRUCTOR	277.6423	277.9656	that one
11	B	MANIPULATOR	278.2342	278.5961	got it
12	B	INSTRUCTOR	284.9745	285.0587	CLICK
12	B	INSTRUCTOR	285.1657	291.3892	oh uh so at the bottom of the screen to the right there is like this light blue tag like shape
12	B	INSTRUCTOR	291.7489	296.379	it's like a tag right underneath the purple blobby thing
12	A	MANIPULATOR	296.3312	300.5834	okay it's like the one that looks more like a like an a square with chopped uh
12	B	INSTRUCTOR	300.1372	301.6601	yes the chopped corners
12	A	MANIPULATOR	300.7997	301.1297	okay
13	A	INSTRUCTOR	307.5399	310.2966	it's again the the first one
13	B	MANIPULATOR	311.2846	311.651	okay
13	A	INSTRUCTOR	314.4214	314.5784	NOISE
14	B	INSTRUCTOR	317.087	317.1302	CLICK
14	B	INSTRUCTOR	317.2099	318.1569	the green rooster
15	A	INSTRUCTOR	325.5072	325.7303	NOISE
15	B	MANIPULATOR	332.8826	335.0474	it think it it's your turn to describe the
15	A	INSTRUCTOR	334.5284	335.5368	ah yeah I saw it now
15	B	MANIPULATOR	335.6597	335.7713	NOISE
15	A	INSTRUCTOR	335.8396	335.9488	NOISE
15	A	INSTRUCTOR	336.1651	342.1132	you see the one to the left that it's looks like a like a profile face from the right hand side
15	B	MANIPULATOR	341.5009	344.2598	yes underneath uh the spider
15	A	INSTRUCTOR	342.1246	342.6686	yeah that one
15	A	INSTRUCTOR	343.8159	344.6286	the spider yeah
15	B	MANIPULATOR	345.077	345.4799	NOISE
16	B	INSTRUCTOR	348.5553	348.9127	NOISE
16	B	INSTRUCTOR	350.5881	356.3928	okay this is in the top left corner the orange Viking helmet on top of the spider
16	B	INSTRUCTOR	361.5032	361.5305	CLICK
17	A	INSTRUCTOR	362.0768	363.2901	mm yes BREATH
17	A	INSTRUCTOR	366.0081	367.1599	again the face
17	A	INSTRUCTOR	369.0265	369.9849	it's in the
17	B	MANIPULATOR	369.4181	370.3263	got it
17	A	INSTRUCTOR	370.1442	370.8567	yeah you saw it
17	B	MANIPULATOR	370.3832	370.8613	NOISE
17	B	MANIPULATOR	371.0866	371.246	NOISE
17	B	MANIPULATOR	372.671	372.7962	NOISE
18	B	INSTRUCTOR	375.7828	375.8283	CLICK
18	B	INSTRUCTOR	375.8875	378.025	the Viking helmet orange one
18	B	INSTRUCTOR	379.0197	379.0698	BREATH
18	B	INSTRUCTOR	379.4204	381.4691	this time it's in the right side of the screen
18	A	MANIPULATOR	381.5465	382.2362	yeah I saw it
18	A	MANIPULATOR	383.8388	385.0088	nice BREATH
19	A	INSTRUCTOR	386.7115	387.4627	oh it's me again
19	A	INSTRUCTOR	388.2458	389.4454	or not it's ah okay
19	A	INSTRUCTOR	389.8392	396.3041	this form it's a little bit particular in the middle of the screen there's like a there's like a mountain
19	B	MANIPULATOR	396.6046	396.9301	yeah
19	A	INSTRUCTOR	396.6865	397.9909	it's it's like uh
19	B	MANIPULATOR	397.3535	398.6988	the magenta mountain
19	A	INSTRUCTOR	398.4074	398.7534	yeah
19	A	INSTRUCTOR	399.1154	400.2627	just right wait
19	B	MANIPULATOR	400.3924	401.3189	no
19	A	INSTRUCTOR	402.2545	402.9829	eh
19	A	INSTRUCTOR	403.9003	412.5664	right on top of it there is a some sort of figure in a I would say like a like a beige color
19	A	INSTRUCTOR	412.7644	414.6652	it has like four sides
19	B	MANIPULATOR	412.835	413.2698	yes
19	A	INSTRUCTOR	414.7016	415.2798	yeah that one
19	B	MANIPULATOR	415.776	416.0583	okay
20	B	INSTRUCTOR	419.7209	421.7173	okay so this is the orange giraffe
20	B	INSTRUCTOR	422.3957	424.9224	it's to the right of the castle
20	B	INSTRUCTOR	425.685	426.3246	top of the screen
20	A	MANIPULATOR	427.7815	427.8908	NOISE
20	B	INSTRUCTOR	427.9591	428.0433	NOISE
21	A	INSTRUCTOR	431.2939	431.542	BREATH
21	A	INSTRUCTOR	432.5755	433.2129	the rooster
21	B	MANIPULATOR	434.3465	435.2434	the rooster
22	B	INSTRUCTOR	443.1492	443.8435	the face
22	B	INSTRUCTOR	444.8268	444.9475	NOISE
23	A	INSTRUCTOR	450.2377	452.0793	now it's the mountain in the middle
23	B	MANIPULATOR	452.8168	453.1151	okay
23	B	MANIPULATOR	453.7206	454.5514	the magenta one
23	A	INSTRUCTOR	454.6835	455.0021	yeah
23	A	INSTRUCTOR	455.6964	457.5221	that's magenta color I never knew it
23	B	MANIPULATOR	457.8248	458.378	LAUGHTER
24	B	INSTRUCTOR	458.8196	458.8628	NOISE
24	B	INSTRUCTOR	459.9692	462.2455	okay now it's this um
24	B	INSTRUCTOR	462.4891	462.5255	CLICK
24	B	INSTRUCTOR	462.7008	464.6994	do you see the first shape the lime thing
24	B	INSTRUCTOR	465.7602	468.7559	to the left of it and that there's this purple blob
24	A	MANIPULATOR	469.0746	469.3842	yeah
24	B	INSTRUCTOR	469.8076	470.602	that one
25	A	INSTRUCTOR	480.643	482.2501	uh the Viking helmet
26	B	INSTRUCTOR	489.7325	498.0844	so it's it's that same shape the brownish one that was before above the mountain that you just explained but now it's underneath the giraffe
26	A	MANIPULATOR	491.9519	492.3321	BREATH
26	A	MANIPULATOR	498.9426	499.3432	okay
26	A	MANIPULATOR	500.445	503.2722	the it's still the same color or the next to it the green one
26	B	INSTRUCTOR	503.4725	504.4537	the smaller one
26	B	INSTRUCTOR	505.2344	505.4553	yeah
27	A	INSTRUCTOR	509.9215	510.6772	okay
27	A	INSTRUCTOR	511.2213	514.0052	you remember the mountain that I told you the magenta one
27	B	MANIPULATOR	514.2101	514.5584	yes
27	A	INSTRUCTOR	514.2898	517.5427	just above it there's like a light blue thing
27	B	MANIPULATOR	517.3538	518.1209	yes
27	A	INSTRUCTOR	517.8204	518.4009	that one
