ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	0.0286	0.7984	START_SIGNAL
0	A	INSTRUCTOR	0.2779	1.0477	START_SIGNAL
0	B	MANIPULATOR	2.1386	4.4818	NOISE
0	A	INSTRUCTOR	6.8241	6.9055	CLICK
0	A	INSTRUCTOR	8.387	10.1351	okay so I will press okay first here
1	A	INSTRUCTOR	13.8802	14.2871	all right
1	A	INSTRUCTOR	14.3685	17.7216	so uh yeah this object is quite small
1	A	INSTRUCTOR	18.511	22.4663	it's uh yellow and it has three
1	A	INSTRUCTOR	22.796	23.0401	yeah
1	A	INSTRUCTOR	23.3494	23.9598	LAUGHTER you got it
1	B	MANIPULATOR	24.1876	24.8631	LAUGHTER
1	A	INSTRUCTOR	24.6515	24.8102	cool
1	B	MANIPULATOR	26.8449	27.3372	okay
1	B	MANIPULATOR	27.5366	27.9191	NOISE
2	B	INSTRUCTOR	29.3597	29.6486	NOISE
2	B	INSTRUCTOR	30.0392	32.1715	okay this one is quite big
2	B	INSTRUCTOR	32.2326	37.9987	BREATH it's purple and uh I th- has some kind of triangular edges
2	B	INSTRUCTOR	38.019	41.0343	BREATH um it's like a triangle and a square
2	A	MANIPULATOR	38.7963	39.2968	triangular
2	B	INSTRUCTOR	41.8889	44.5868	eh okay yeah LAUGHTER
2	A	MANIPULATOR	43.8381	44.0049	cool
3	A	INSTRUCTOR	47.6256	49.1598	okay this one looks like a V
3	A	INSTRUCTOR	49.1831	51.4286	it's light green and uh like the letter V
3	B	MANIPULATOR	53.4835	54.762	NOISE no wait no no no
3	B	MANIPULATOR	55.7523	56.0638	sorry
3	A	INSTRUCTOR	56.2451	56.4124	ah
3	A	INSTRUCTOR	56.7239	57.2307	it's all right
3	A	INSTRUCTOR	57.9141	58.3139	uh
3	A	INSTRUCTOR	59.7552	60.1829	yeah cool
3	B	MANIPULATOR	62.6097	64.0788	yeah the other was kind of green
4	B	INSTRUCTOR	64.2183	70.7131	uh okay this one is looks like a crown in like uh BREATH pink or fuchsia
4	B	INSTRUCTOR	71.0386	73.275	it has four like triangles
4	B	INSTRUCTOR	73.2862	74.9617	it's uh quite small
4	A	MANIPULATOR	75.3575	75.9445	that one maybe
4	B	INSTRUCTOR	76.0136	76.032	CLICK
