ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	53.7319	55.9991	okay so you ha- I think you have the first turn right
1	B	MANIPULATOR	56.1061	56.3143	BREATH
1	B	MANIPULATOR	58.5901	58.7578	oh
1	B	MANIPULATOR	58.8793	60.4987	select piece to move so I go first
1	B	MANIPULATOR	61.5802	62.5374	is that what that means
1	B	MANIPULATOR	62.8121	63.7577	select piece to move
1	B	MANIPULATOR	63.9717	64.0989	CLICK
1	B	MANIPULATOR	64.3678	64.6194	BREATH
1	B	MANIPULATOR	65.5766	66.288	I don't understand
1	A	INSTRUCTOR	66.4701	67.2719	who is first me
1	B	MANIPULATOR	67.3753	67.6211	BREATH
1	B	MANIPULATOR	67.7368	67.9045	who
1	B	MANIPULATOR	68.6621	69.2289	it's
1	A	INSTRUCTOR	70.322	70.6256	yeah
1	A	INSTRUCTOR	70.7731	70.8743	BREATH
1	B	MANIPULATOR	70.7876	71.4487	oh okay
1	B	MANIPULATOR	71.8691	73.9627	if you see a red square you're supposed to describe it
1	A	INSTRUCTOR	73.5087	74.0725	yeah yeah
1	B	MANIPULATOR	74.0553	74.3791	okay
1	A	INSTRUCTOR	74.5671	76.7648	eh it has uh
1	A	INSTRUCTOR	77.0511	80.2127	it is purple co- uh the co- the color is purple
1	A	INSTRUCTOR	80.5762	82.2158	and it has uh
1	A	INSTRUCTOR	83.0978	90.3512	BREATH something like eh e- ed- edges and that that reminds uh teeth LAUGHTER
1	B	MANIPULATOR	90.4573	92.7787	uh okay
1	B	MANIPULATOR	93.0455	95.2063	is it sort of big and in the upper m-
1	A	INSTRUCTOR	94.8123	96.4022	no it is eh small
1	B	MANIPULATOR	95.7596	97.5802	o- oh it's small a b-
1	A	INSTRUCTOR	97.2761	99.0893	to the eh left side
1	B	MANIPULATOR	98.8493	100.4484	bottom left yeah
1	B	MANIPULATOR	100.4542	103.2245	so do I what do I do I click on it when I think I understand
1	B	MANIPULATOR	106.1712	108.2793	waiting for other player to confirm selection
1	B	MANIPULATOR	109.6673	111.6135	press okay to continue to the next turn
2	B	INSTRUCTOR	111.6482	113.0131	so I guess I guess we got it right
2	A	MANIPULATOR	112.3856	113.6356	yeah yes
2	B	INSTRUCTOR	113.0594	113.6898	okay
2	B	INSTRUCTOR	113.8084	115.5925	so NOISE now it's my turn
2	B	INSTRUCTOR	115.655	121.8475	this is the one that looks like a head with a nose like a square head with a nose sticking out of it
2	B	INSTRUCTOR	124.1898	129.4528	like uh from the the side like a man's head with a nose a pointy nose
2	A	MANIPULATOR	130.0716	131.0346	mm-hmm yea-
2	B	INSTRUCTOR	130.5227	131.9582	lower left corner
2	A	MANIPULATOR	132.7494	134.3948	lower left corner
2	B	INSTRUCTOR	136.8355	139.4193	square headed man with a pointy nose
2	A	MANIPULATOR	138.2524	140.6152	yeah yeah is it pink uh
2	B	INSTRUCTOR	140.1986	141.2107	yes it's pink
3	B	MANIPULATOR	142.7058	143.2349	great
3	B	MANIPULATOR	146.7947	147.8978	your turn
3	A	INSTRUCTOR	148.6407	149.0111	uh
3	A	INSTRUCTOR	149.02	155.3231	it is a kind of parallel rectangular pink in the right uh
3	B	MANIPULATOR	155.0391	156.7012	oh yeah parallel rectangle
3	B	MANIPULATOR	156.7626	157.3547	I see that
3	B	MANIPULATOR	157.8962	158.2345	that one
