ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	3.5966	4.2717	uh should I
0	B	MANIPULATOR	4.3426	4.6291	okay
0	B	MANIPULATOR	4.9666	7.0524	uh you should press next turn I think
0	A	INSTRUCTOR	7.0541	8.6522	okay next turn
1	B	MANIPULATOR	9.0073	11.9452	uh you should explain which one I should move
1	A	INSTRUCTOR	11.8483	15.147	okay it's very easy it's the one that looks like a V
1	B	MANIPULATOR	17.5141	20.07	uh there is really no one uh yeah okay pink
1	A	INSTRUCTOR	20.549	21.0655	yes
1	B	MANIPULATOR	21.7435	23.0994	yes I selected it
1	A	INSTRUCTOR	23.6644	24.6204	okay perfect
1	B	MANIPULATOR	27.6192	28.6308	BREATH next turn
2	B	INSTRUCTOR	29.3466	33.7167	okay so it's uh it's eh it looks like a dancing star LAUGHTER
2	A	MANIPULATOR	33.9147	37.5674	LAUGHTER what the fuck
2	B	INSTRUCTOR	34.0115	41.8889	LAUGHTER mine is mine is pink and it not it looks like a reversed or inversed K but to the other one
2	B	INSTRUCTOR	43.3746	44.2419	but a bit weird
2	A	MANIPULATOR	43.5464	45.1176	an inversed K
2	B	INSTRUCTOR	45.105	48.7671	or like a K but like a kid would write it on the opposite side
2	A	MANIPULATOR	49.6049	50.0407	ah
2	A	MANIPULATOR	50.3313	52.3975	oh dancing star gotcha this one
2	B	INSTRUCTOR	52.3813	54.6735	right piece good so up to you
2	B	INSTRUCTOR	57.0625	58.4992	a star that is dancing
2	B	INSTRUCTOR	58.7575	60.7268	LAUGHTER it's your turn mm
2	A	MANIPULATOR	59.1287	60.63	what oh next turn I have to press
3	A	INSTRUCTOR	61.9213	69.4113	mm-kay it looks a little bit like CLICK a dinosaur looking to the left side
3	B	MANIPULATOR	71.1385	71.6389	LAUGHTER
3	B	MANIPULATOR	73.3016	73.6083	yeah
3	A	INSTRUCTOR	74.1894	74.7221	okay
3	B	MANIPULATOR	78.6089	78.9975	BREATH
4	B	INSTRUCTOR	79.0967	83.802	eh it looks like a blue crab crab sticking up his claws like GROAN
4	A	MANIPULATOR	84.02	85.505	LAUGHTER like what
4	B	INSTRUCTOR	84.5526	89.5729	LAUGHTER but small but the small one small one LAUGHTER like a crab but a small one
4	A	MANIPULATOR	85.7391	87.2807	LAUGHTER like what LAUGHTER
4	A	MANIPULATOR	87.6519	88.564	LAUGHTER
4	A	MANIPULATOR	89.1935	89.6616	COUGH
4	B	INSTRUCTOR	89.9522	98.7416	eh so it's it's little and there are actually two that are similar but it's one that is a little bit similar and it sticks his two claws up in the air
4	A	MANIPULATOR	90.1056	90.5091	BREATH
4	A	MANIPULATOR	100.8288	105.4245	um okay can you describe it a little bit more
4	B	INSTRUCTOR	103.5581	104.6345	mm it's
4	B	INSTRUCTOR	104.9097	115.4326	yeah okay so in the middle it's a tria- it's a triangle and then it's symmetric on both sides it has like two two extra triangles but they are tilted forty five degrees up
4	A	MANIPULATOR	116.9984	119.7184	oh I think I know does it have like um
4	B	INSTRUCTOR	119.2502	123.8427	there are two actually on mine but the one is smaller it's the smaller one you should pick
4	A	MANIPULATOR	124.6094	129.1777	I don't think the size I think that the size ah okay
4	A	MANIPULATOR	130.0332	134.0647	okay there's two that are looking okay I think I got it I got it this one
4	B	INSTRUCTOR	130.582	133.2697	it's one triangle triangle that's standing on
4	B	INSTRUCTOR	133.4963	135.1278	good right piece good LAUGHTER
4	A	MANIPULATOR	136.0646	136.5383	okay okay
4	A	MANIPULATOR	137.6442	138.2415	next turn
4	B	INSTRUCTOR	138.6854	138.8226	mm
5	B	MANIPULATOR	139.5212	139.8162	which one
5	A	INSTRUCTOR	139.6216	141.0382	oh it's it's the V again
5	A	INSTRUCTOR	142.2851	143.2223	the same in the beginning
5	B	MANIPULATOR	143.2065	143.4958	mm
5	A	INSTRUCTOR	143.3276	143.5118	yup
5	B	MANIPULATOR	146.4733	146.9158	BREATH
6	B	INSTRUCTOR	147.0973	151.2682	eh it looks like a h- a hen like the one that has eggs
6	A	MANIPULATOR	150.2485	151.4314	ah yeah
6	A	MANIPULATOR	151.7377	152.0441	got it
6	B	INSTRUCTOR	153.1246	153.3667	good
6	B	INSTRUCTOR	154.9728	155.1665	yeah
7	A	INSTRUCTOR	157.4103	159.3554	it's the same the the little crab again
7	B	MANIPULATOR	160.1222	160.8113	mm
7	A	INSTRUCTOR	164.8922	165.1908	all right
8	B	INSTRUCTOR	167.3282	168.3848	eh it is uh
8	B	INSTRUCTOR	168.8187	169.9576	it is a very simple
8	B	INSTRUCTOR	169.9576	171.9317	it's uh it's a rectangle oh my God
8	B	INSTRUCTOR	172.0537	172.5033	oh my God
8	B	INSTRUCTOR	172.5855	176.0275	BREATH it looks like a house a house without a chimney
8	A	MANIPULATOR	177.1037	177.8266	um
8	B	INSTRUCTOR	178.6453	179.1377	quite small
8	A	MANIPULATOR	179.6687	183.1949	without a chimney yeah and it's like is it it's flat on the top
8	B	INSTRUCTOR	181.0828	181.9625	just a house
8	B	INSTRUCTOR	183.7059	184.061	yeah
8	B	INSTRUCTOR	184.4161	184.8278	exactly
8	A	MANIPULATOR	184.6502	184.9165	all right
9	A	INSTRUCTOR	189.5171	193.3185	it's it's the yeah it's the one with the eggs again
9	A	INSTRUCTOR	193.3473	195.5219	LAUGHTER what did I don't know what word you used
9	B	MANIPULATOR	194.1499	194.9489	the eggs LAUGHTER
9	A	INSTRUCTOR	195.5865	197.6204	LAUGHTER but yeah a chicken I guess
9	B	MANIPULATOR	195.9094	196.3452	what
9	B	MANIPULATOR	197.5559	198.0321	okay
9	B	MANIPULATOR	198.363	201.43	LAUGHTER
9	A	INSTRUCTOR	198.4114	198.9844	LAUGHTER
