ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	A	INSTRUCTOR	0.0	1.1996	for that turn or
0	A	INSTRUCTOR	3.0366	4.3862	yeah yeah absolutely okay
0	B	MANIPULATOR	6.3884	6.9132	is
0	A	INSTRUCTOR	6.523	9.6721	yes we we we can't do it in Swedish
0	B	MANIPULATOR	7.9254	8.6002	okay good
0	B	MANIPULATOR	9.8373	12.574	okay COUGH keep it to English
0	A	INSTRUCTOR	12.2588	13.7209	all right are we ready
0	B	MANIPULATOR	14.6734	16.023	yes I'm ready are you ready
0	A	INSTRUCTOR	16.0826	16.57	yep
1	B	MANIPULATOR	17.2976	17.9349	CLICK good
1	B	MANIPULATOR	18.2723	19.5469	um
1	B	MANIPULATOR	20.4091	23.4082	em okay I'm supposed to it says select piece to move
1	A	INSTRUCTOR	21.5185	25.4923	BREATH so I will I will describe to you what it is
1	B	MANIPULATOR	25.3202	27.2321	ah okay okay good yeah
1	A	INSTRUCTOR	26.6544	34.677	eh so it's uh indigo it's eh looks like a bird shape
1	B	MANIPULATOR	30.0812	30.756	mm-hmm
1	B	MANIPULATOR	39.7533	41.6652	now you have to give me more LAUGHTER
1	A	INSTRUCTOR	41.0126	42.5871	ah okay eh
1	B	MANIPULATOR	42.1151	45.6015	there there wait a bird indigo like blue
1	A	INSTRUCTOR	44.4241	48.6603	like eh indigo lila
1	B	MANIPULATOR	49.7628	53.0618	oh okay okay oh and it's kind of small right
1	A	INSTRUCTOR	52.4841	56.6079	it's small it's eh pointing to the left it's like a bird shape
1	B	MANIPULATOR	56.3233	56.9606	yeah
1	B	MANIPULATOR	57.7479	58.1977	yep
1	A	INSTRUCTOR	59.8694	60.6192	great
1	B	MANIPULATOR	59.9972	60.7844	I think I got it
1	A	INSTRUCTOR	60.8816	61.3315	okay
1	B	MANIPULATOR	61.4218	62.8088	press okay to continue yeah okay
1	A	INSTRUCTOR	62.1937	63.1684	CLICK BREATH
2	B	INSTRUCTOR	62.9213	71.4687	BREATH um okay then I'm ex- I'm explaining to you uh this is kind of a um CLICK eh yellowish greenish
2	A	MANIPULATOR	64.2181	64.7429	NOISE
2	A	MANIPULATOR	68.6792	69.6914	what color
2	A	MANIPULATOR	71.9783	72.4281	'kay
2	B	INSTRUCTOR	71.9936	76.2673	'kay not like real yellow it's it's kind of like it kind of looks like
2	A	MANIPULATOR	73.1029	73.8152	yes
2	A	MANIPULATOR	73.9277	74.415	yep
2	B	INSTRUCTOR	77.0545	77.6918	um
2	A	MANIPULATOR	78.0139	78.7262	crown
2	B	INSTRUCTOR	78.3291	79.8662	I'm thinking like a flame
2	A	MANIPULATOR	79.9258	80.6006	NOISE
2	A	MANIPULATOR	80.9755	81.6128	okay
2	B	INSTRUCTOR	81.2533	86.2018	it has lots uh pointy um tops at the top and it kind of goes around
2	A	MANIPULATOR	84.0121	84.6869	yes
2	B	INSTRUCTOR	86.6891	87.9637	at the bottom like yeah
2	B	INSTRUCTOR	90.288	91.0378	yes
3	A	INSTRUCTOR	92.3346	92.7095	BREATH
3	A	INSTRUCTOR	93.2718	98.7452	em this is light blue it's like an arrow up left
3	B	MANIPULATOR	95.8364	96.4737	mm
3	B	MANIPULATOR	99.3603	101.7221	CLICK um yep
4	B	INSTRUCTOR	106.7456	115.9303	uh this is also uh light blue but more of a clear blue it kind of just looks like a little block it's very small
4	A	MANIPULATOR	117.602	118.0893	yep
4	A	MANIPULATOR	118.8016	119.7013	eh
4	A	MANIPULATOR	120.676	124.2	eh like a block from up right to down left
4	B	INSTRUCTOR	125.3774	131.5631	eh it has a point that points down and a point that points a little bit to the right but otherwise it's kind of just like a rectangle
