ROUND	SPEAKER	DIALOGUE_ROLE	START_TIME	END_TIME	TOKENS
0	B	MANIPULATOR	1.9181	2.7094	okay let's do it
0	B	MANIPULATOR	3.8719	4.2277	eh
0	B	MANIPULATOR	5.2564	6.1525	yeah it's your turn
1	A	INSTRUCTOR	8.1918	8.9895	ja det sk- eh
1	A	INSTRUCTOR	9.1617	10.2088	uh oh sorry in English
1	B	MANIPULATOR	9.7262	9.8457	'kay
1	A	INSTRUCTOR	10.3283	17.3247	uh so there's a turquoise um like a big V but it's
1	B	MANIPULATOR	10.5836	10.7101	yep
1	B	MANIPULATOR	16.3465	17.5132	a V okay yeah
1	A	INSTRUCTOR	17.3387	21.5695	yeah but it's um with a point up in the middle
1	B	MANIPULATOR	18.4901	19.0593	turquoise
1	B	MANIPULATOR	21.0904	21.6035	oh I see
1	A	INSTRUCTOR	22.1388	25.9339	but it's it's a bit uh lowered down also in the middle
1	B	MANIPULATOR	22.236	22.4609	yeah
1	B	MANIPULATOR	26.8252	27.0853	oh
1	A	INSTRUCTOR	26.8897	31.1627	uh so I guess you see three turquoise Vs
1	B	MANIPULATOR	30.1213	31.7799	yeah there's a lot of them yeah
1	A	INSTRUCTOR	31.5282	37.1224	yeah but there's one with a point in the middle that goes up but it's also lowered down
1	B	MANIPULATOR	35.5188	35.7999	yeah
1	B	MANIPULATOR	39.3139	41.5629	okay yeah I see so it's blue almost
1	B	MANIPULATOR	42.0548	42.3219	blue
1	A	INSTRUCTOR	42.0982	42.7588	yeah yeah
1	B	MANIPULATOR	43.0809	43.362	okay
1	B	MANIPULATOR	44.7957	45.2736	try that
1	A	INSTRUCTOR	45.8652	46.3712	yeah
1	A	INSTRUCTOR	46.6664	47.2989	nice
1	B	MANIPULATOR	48.1551	48.3378	'kay
1	A	INSTRUCTOR	48.5358	49.1543	your turn
1	B	MANIPULATOR	49.7012	50.5587	uh is it my turn
1	A	INSTRUCTOR	50.7567	51.2064	yeah
2	B	INSTRUCTOR	53.2855	53.7493	okay
2	B	INSTRUCTOR	54.0024	55.3377	yeah I should explain it okay
2	B	INSTRUCTOR	55.7031	60.5665	so it's yellow and it has uh it's almost like a Trinity like uh
2	B	INSTRUCTOR	61.9439	63.5463	there's all many triangles
2	B	INSTRUCTOR	64.1086	64.6708	and it's
2	A	MANIPULATOR	64.9531	66.8085	yeah I think it's this one
2	B	INSTRUCTOR	65.739	66.1607	yeah no
2	B	INSTRUCTOR	66.3856	66.7511	okay
2	B	INSTRUCTOR	67.9318	68.7189	yeah okay good
3	A	INSTRUCTOR	69.2542	69.5354	yeah
3	A	INSTRUCTOR	70.449	72.8947	uh and this one's a yellow um
3	B	MANIPULATOR	73.1887	73.3574	yep
3	A	INSTRUCTOR	73.6959	74.2582	LAUGHTER
3	B	MANIPULATOR	73.9758	74.2288	oh
3	B	MANIPULATOR	74.4818	75.1425	okay it's yellow
3	B	MANIPULATOR	75.3252	75.6906	I see
3	A	INSTRUCTOR	75.3545	78.9528	yeah LAUGHTER it's yellow LAUGHTER
3	B	MANIPULATOR	76.281	76.6183	yeah
3	B	MANIPULATOR	77.0259	77.3914	I know
3	B	MANIPULATOR	80.3572	80.7227	good
4	A	MANIPULATOR	81.2299	81.764	yeah
4	A	MANIPULATOR	84.1395	84.9125	your turn
4	B	INSTRUCTOR	84.4615	84.6864	yeah
4	B	INSTRUCTOR	85.8741	86.4012	oh my turn eh
4	B	INSTRUCTOR	86.4012	95.1159	eh th- okay it's uh a red it's almost like a crown no it's like mountain almost like one triangle up and then
4	A	MANIPULATOR	93.4726	93.7397	yeah
4	A	MANIPULATOR	95.3139	95.6231	yeah
4	B	INSTRUCTOR	95.9874	96.4934	yeah okay
5	A	INSTRUCTOR	98.5749	103.4664	uh okay so this one is uh this one's actually the one you had um
5	B	MANIPULATOR	103.6338	104.0274	mm-hmm
5	A	INSTRUCTOR	104.4503	105.3498	the mm
5	B	MANIPULATOR	105.7984	106.1639	yellow
5	A	INSTRUCTOR	105.9121	106.2213	CLICK I uh
5	B	MANIPULATOR	106.4731	106.698	yeah
5	A	INSTRUCTOR	106.5024	111.7312	yeah I wouldn't call it yellow but the LAUGHTER like uh lime green lot of triangles
5	B	MANIPULATOR	106.8667	107.1478	yeah
5	B	MANIPULATOR	108.5393	111.1397	ah okay that guy yeah I see
5	B	MANIPULATOR	112.0955	112.4328	nice
5	A	INSTRUCTOR	113.9802	114.7392	uh yeah
6	B	INSTRUCTOR	115.6516	116.8464	yeah okay uh
